Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
33,-0.19901993870735168,-6.577764987945557,63.6126708984375,0.7680271648318779,7.966025840195167,-106.52219192639875,14.109651,-8.514812,18.431116,5.5451865,-17.971146,0.0,-41.679848,-2.461902,-8.898514,40.891365,-8.275359,0.0,-8.8988,6.263853,-4.240717,7.985907,-20.220995,-3.821444,27.223808,-34.03571,-81.1994,-13.153093,14.792594,-12.210748,10.159092,-26.075977,47.451046,-59.35229,-10.064912,14.973488,2.2273817
34,-0.28646519780158997,-6.956946849822998,63.508331298828125,0.7277105539599659,8.15269664493961,-106.33532446274374,14.030387,-8.365344,18.317532,6.102525,-18.344713,0.0,-41.59149,-1.8663485,-8.966693,37.460384,-7.4954596,0.0,-9.0486355,6.333577,-4.177285,7.9678164,-20.277674,-4.270101,27.275164,-33.91252,-81.96386,-13.3468075,14.863678,-12.210748,10.274635,-26.070063,47.58652,-59.357113,-9.761833,14.987327,2.453004
35,-0.3752186894416809,-7.348959922790527,63.42616653442383,0.6964252749863493,8.31238943606557,-106.12868962690716,14.461968,-8.370097,18.100355,5.568131,-18.105305,0.0,-41.36924,-1.293769,-8.960652,33.920948,-6.6854672,0.0,-9.208656,6.4245358,-4.128436,7.9076333,-20.431063,-4.7408786,27.342852,-33.76955,-82.64496,-13.533536,14.870154,-12.210748,10.330297,-26.06271,47.752567,-59.38471,-9.523044,15.049059,2.6642146
36,-0.4608383774757385,-7.750418186187744,63.306026458740234,0.7122791031104955,8.456222640635408,-105.90655728923244,14.401409,-8.237234,17.915127,6.221671,-18.496367,0.0,-41.267296,-0.8281447,-8.8684225,30.886705,-6.2385693,0.0,-9.38776,6.5095716,-4.1256404,7.863711,-20.492134,-5.158993,27.39037,-33.692627,-83.302704,-13.72491,14.873059,-12.210748,10.457819,-26.055464,47.834267,-59.376785,-9.329727,15.021219,2.844137
37,-0.546464741230011,-8.171847343444824,63.2070426940918,0.7529356265648706,8.564902880236149,-105.6813314372055,14.951191,-8.304419,17.598024,5.588842,-18.181417,0.0,-41.064796,-0.42918774,-8.69719,27.923698,-6.028502,0.0,-9.595433,6.6122375,-4.168535,7.756576,-20.630108,-5.6135206,27.472595,-33.594124,-83.81027,-13.93277,14.7391205,-12.210748,10.525319,-26.044981,47.94766,-59.38789,-9.214352,14.996129,3.0216687
38,-0.6339004039764404,-8.615358352661133,63.072044372558594,0.8384948857785672,8.657530844388479,-105.44360364272777,14.954096,-8.223481,17.328135,6.2559047,-18.558767,0.0,-40.9986,-0.13395298,-8.468633,25.43363,-6.188493,0.0,-9.819163,6.711517,-4.2614045,7.6948495,-20.682693,-5.9953833,27.52393,-33.541416,-84.32039,-14.15877,14.605821,-12.210748,10.648506,-26.036213,48.00293,-59.36462,-9.151188,14.878151,3.1572974
39,-0.7272968292236328,-9.067591667175293,62.95774459838867,0.9373350876796758,8.722156089114186,-105.17912214050713,15.585447,-8.319902,16.92253,5.5924726,-18.19367,0.0,-40.76428,0.1319963,-8.202617,22.898699,-6.297584,0.0,-10.061611,6.823968,-4.3625255,7.545482,-20.79227,-6.4292526,27.616062,-33.48941,-84.697334,-14.359543,14.390719,-12.210748,10.732825,-26.022144,48.066402,-59.357216,-9.163689,14.814987,3.280422
40,-0.8255862593650818,-9.53271198272705,62.81525421142578,1.0313467949290755,8.767886817741308,-104.88314482012578,15.632644,-8.198522,16.579792,6.305215,-18.531958,0.0,-40.535576,0.36644578,-7.9371696,20.735363,-6.3977466,0.0,-10.2974,6.9355454,-4.4293904,7.4730606,-20.819328,-6.7793064,27.671768,-33.473972,-85.08909,-14.55919,14.267508,-12.210748,10.869038,-26.011036,48.079525,-59.303463,-9.228109,14.782139,3.3588867
41,-0.9373002648353577,-10.009492874145508,62.687076568603516,1.1396155122648668,8.771790111227565,-104.53590732861956,16.365282,-8.241631,16.084305,5.611787,-18.088434,0.0,-39.987343,0.58920217,-7.6496716,18.325045,-6.2219143,0.0,-10.54513,7.0709276,-4.4836655,7.3032355,-20.85235,-7.2083497,27.768406,-33.51074,-85.371,-14.686023,14.156593,-12.210748,10.997293,-25.991362,48.023785,-59.28946,-9.376223,14.958477,3.4476774
42,-1.058866024017334,-10.508647918701172,62.53383255004883,1.2668062661146517,8.750412529816726,-104.14484869102967,16.539963,-8.100889,15.628297,6.248142,-18.335588,0.0,-39.38117,0.7555631,-7.3444824,16.129255,-6.062254,0.0,-10.803535,7.210301,-4.5346885,7.2206383,-20.844522,-7.570356,27.905996,-33.58279,-85.67028,-14.806976,14.092543,-12.210748,11.168041,-25.959522,47.9048,-59.224636,-9.595163,15.162848,3.4954848
43,-1.184830665588379,-11.024136543273926,62.38945770263672,1.375272988592217,8.713485401968672,-103.74150173092632,17.325346,-8.088436,15.063879,5.59199,-17.845945,0.0,-38.788685,0.883,-6.995504,14.301028,-5.8565593,0.0,-11.057113,7.3515244,-4.549078,7.0329127,-20.797625,-7.9611125,27.98189,-33.68983,-85.86194,-14.859909,14.053508,-12.210748,11.352965,-25.939875,47.735573,-59.19334,-9.777282,15.43358,3.5692828
44,-1.3072987794876099,-11.563002586364746,62.25897216796875,1.4142475935867873,8.702348146510435,-103.34763631356613,17.494656,-7.8481407,14.597301,6.218873,-17.957905,0.0,-38.497967,0.973034,-6.6192355,13.388792,-5.749812,0.0,-11.291674,7.464727,-4.4747,6.938573,-20.744362,-8.288161,28.104753,-33.83188,-85.99526,-14.945637,13.984374,-12.210748,11.539999,-25.909979,47.54913,-59.059715,-9.940934,15.49523,3.5736184
45,-1.4176034927368164,-12.125017166137695,62.161231994628906,1.3704278570690573,8.704248931512875,-102.98152946197361,18.078241,-7.6472235,14.1042185,5.91096,-17.50541,0.0,-38.58773,1.0289252,-6.148176,13.665101,-5.7807927,0.0,-11.499059,7.562584,-4.297054,6.8288374,-20.65581,-8.535963,28.134941,-33.90232,-86.01551,-15.062315,13.884746,-12.210748,11.697112,-25.903181,47.487213,-58.86313,-10.075653,15.352142,3.4866638
46,-1.5284671783447266,-12.708770751953125,62.086463928222656,1.2648496792433401,8.718452131701124,-102.61343357918568,18.360256,-7.3099113,13.655194,6.223701,-17.314999,0.0,-38.923626,1.0608393,-5.618308,14.817917,-5.886618,0.0,-11.697633,7.64972,-4.037105,6.681311,-20.504862,-8.850137,28.21068,-34.103783,-85.91785,-15.143792,13.768099,-12.210748,11.839632,-25.894093,47.37783,-58.613293,-10.220844,15.05995,3.329279
47,-1.6535109281539917,-13.283260345458984,62.0504035949707,1.1115600071241551,8.748371544625257,-102.25781477005654,18.80067,-6.965535,13.2030525,6.1672783,-16.847364,0.0,-39.426376,1.0997812,-5.13201,16.519207,-5.9770494,0.0,-11.866877,7.717096,-3.7120125,6.541597,-20.338799,-9.052009,28.225504,-34.197342,-85.743225,-15.253821,13.650417,-12.210748,11.969341,-25.89273,47.348873,-58.323208,-10.360541,14.749852,3.1657145
48,-1.7708206176757812,-13.875256538391113,62.02428436279297,0.9244780909742738,8.813998879438325,-101.88777843687285,19.161236,-6.5586777,12.748307,6.1900854,-16.302109,0.0,-39.977455,1.140911,-4.806652,18.344389,-5.7409,0.0,-12.025505,7.7508693,-3.3417375,6.367913,-20.11793,-9.350265,28.251045,-34.46552,-85.45542,-15.314406,13.616472,-12.210748,12.077973,-25.889475,47.242123,-58.040035,-10.495933,14.536762,3.0946114
49,-1.8949052095413208,-14.519330978393555,61.998260498046875,0.6876629483004055,8.934664058102994,-101.5186364800271,19.492214,-6.0923843,12.306078,6.165644,-15.643239,0.0,-40.669975,1.187617,-4.6717777,20.466942,-5.172299,0.0,-12.149046,7.732865,-2.9098644,6.072115,-19.718626,-9.66632,28.232565,-34.764465,-85.01112,-15.379116,13.63401,-12.210748,12.2118225,-25.876415,47.03459,-57.79188,-10.51424,14.5232935,3.221018
