Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
22,0.8731532692909241,2.6536295413970947,66.05187225341797,0.06729429028707122,-1.9831756379998435,-117.72843132088747,-2.405277,8.879417,29.07396,14.643759,-7.447849,0.0,6.237233,-2.4035506,-13.905642,7.602294,-11.880133,0.0,-0.33680233,7.185121,1.3689898,16.094185,-18.855993,2.5361161,26.487995,-38.624557,-74.938095,8.4544525,11.501755,-12.210748,-9.725825,-26.858547,58.799095,-76.796524,-41.434063,15.540225,5.910195
23,0.8869780898094177,2.699058771133423,66.04092407226562,-0.02297442648671198,-2.083269661438289,-118.18607503470535,-2.35723,9.11249,29.496313,15.082864,-7.71515,0.0,6.1356897,-2.3530276,-13.460719,7.6764536,-11.77543,0.0,-0.40175,7.256537,1.5852544,16.454403,-19.000212,1.6580951,26.590427,-38.72657,-76.29213,8.762732,11.20226,-12.210748,-10.752536,-26.86463,58.866356,-78.08132,-42.265003,15.161976,5.74426
24,0.9035693407058716,2.7590441703796387,66.02790069580078,-0.11362762640842163,-2.191761358423572,-118.65451847911334,-2.3172638,9.3586,29.927948,15.547995,-7.9832697,0.0,6.023017,-2.2992473,-13.006604,7.7608223,-11.661608,0.0,-0.47631025,7.333848,1.8134933,16.826336,-19.122986,0.7124835,26.694647,-38.77682,-77.673904,8.974678,10.908113,-12.210748,-11.836275,-26.86746,58.87644,-79.40781,-43.20298,14.709246,5.4967294
25,0.9192863702774048,2.823727607727051,66.01392364501953,-0.20615128938862912,-2.312447125962563,-119.13028128656941,-2.2621665,9.610815,30.364994,16.010387,-8.247439,0.0,5.9219556,-2.2385986,-12.544711,7.8350983,-11.5385065,0.0,-0.56316626,7.423364,2.0554864,17.202333,-19.224771,-0.3055901,26.802177,-38.789562,-79.10294,9.067408,10.620054,-12.210748,-12.981755,-26.869074,58.831966,-80.786705,-44.324596,14.156293,5.140648
26,0.9401357769966125,2.8807830810546875,66.00057220458984,-0.2985196662658674,-2.444452480751574,-119.61785142876225,-2.1812081,9.857039,30.814365,16.46217,-8.5131855,0.0,5.8327355,-2.1820471,-12.07061,7.9065003,-11.41222,0.0,-0.6614785,7.5218887,2.3080373,17.580864,-19.305162,-1.3911297,26.913738,-38.77009,-80.5865,9.049065,10.344315,-12.210748,-14.188909,-26.870928,58.736687,-82.223724,-45.5598,13.510678,4.681752
27,0.9721182584762573,2.9348855018615723,65.98513793945312,-0.3890447186444979,-2.5802597869897825,-120.12179732500721,-2.0969694,10.100745,31.27944,16.931849,-8.794193,0.0,5.7370987,-2.1347861,-11.579933,7.9845524,-11.2818165,0.0,-0.7655897,7.618244,2.5701158,17.963596,-19.360332,-2.555394,27.03083,-38.716953,-82.08445,8.984919,10.081743,-12.210748,-15.457416,-26.87385,58.59481,-83.69063,-46.809456,12.81064,4.1792765
28,1.0051056146621704,2.990828037261963,65.96883392333984,-0.4754936384596347,-2.712349751784934,-120.64670620805003,-2.0036087,10.3415,31.767658,17.390865,-9.069835,0.0,5.6246233,-2.0913432,-11.069857,8.07321,-11.149467,0.0,-0.87035877,7.701586,2.8405545,18.354101,-19.384403,-3.8105187,27.15512,-38.626442,-83.55298,8.944729,9.828163,-12.210748,-16.784044,-26.877712,58.40803,-85.16225,-47.974117,12.099881,3.691898
29,1.0342270135879517,3.055532217025757,65.95003509521484,-0.5599850928155141,-2.839536725549112,-121.19367945810535,-1.9068382,10.588462,32.276848,17.846012,-9.342662,0.0,5.4974833,-2.0426075,-10.538786,8.160658,-11.009628,0.0,-0.9756071,7.7677374,3.1239727,18.754337,-19.371214,-5.162519,27.288506,-38.50601,-85.002304,8.994905,9.57389,-12.210748,-18.182472,-26.882786,58.175198,-86.64155,-49.10704,11.402898,3.2443767
30,1.0751326084136963,3.0991549491882324,65.9325180053711,-0.642591017134146,-2.965532572543478,-121.76048938987437,-1.7860253,10.817679,32.807735,18.289148,-9.629698,0.0,5.366207,-2.0097153,-9.9866705,8.260141,-10.877044,0.0,-1.0840013,7.823107,3.4195883,19.164253,-19.319489,-6.6093516,27.432285,-38.364902,-86.446655,9.097019,9.3144655,-12.210748,-19.650955,-26.889156,57.89516,-88.13805,-50.231956,10.696864,2.8080974
31,1.1218585968017578,3.1509857177734375,65.91207122802734,-0.7184904011218644,-3.0904448143197416,-122.34646159636254,-1.6665193,11.045041,33.359795,18.738838,-9.91617,0.0,5.2183013,-1.9821283,-9.416962,8.36428,-10.735033,0.0,-1.1942985,7.871948,3.717478,19.585203,-19.232218,-8.148856,27.58674,-38.19667,-87.854675,9.152564,9.061369,-12.210748,-21.1729,-26.896334,57.56953,-89.63515,-51.201042,9.963882,2.355049
32,1.1579900979995728,3.212287187576294,65.88910675048828,-0.7827069435312173,-3.214203360397666,-122.95080556121151,-1.5281295,11.266556,33.93678,19.157013,-10.177857,0.0,5.056061,-1.9540801,-8.831314,8.481832,-10.595902,0.0,-1.3056155,7.918353,4.007587,20.019535,-19.11527,-9.775235,27.751581,-37.983585,-89.20294,9.0536375,8.836007,-12.210748,-22.733667,-26.903355,57.19943,-91.11527,-51.85872,9.188412,1.8568385
