Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
22,1.2191855907440186,1.0764487981796265,65.45352935791016,1.0849531020321634,-0.783349152909416,-90.1743613468982,2.9962485,0.7247007,6.659536,10.191922,-10.60649,0.0,6.8900924,-4.074699,-20.311478,7.292379,-14.412012,0.0,-5.2302203,6.624704,-2.219073,0.5065588,-17.403294,11.346748,24.783234,-40.70372,-69.79018,-3.7227228,14.10532,-12.210748,6.937078,-23.087814,29.543873,-59.8658,-4.0172167,6.234022,13.294009
23,1.330898404121399,1.031136393547058,65.44125366210938,1.2581611409255344,-0.8298357268953235,-90.04979075314098,3.3564007,0.4246761,6.5090675,9.531354,-10.28317,0.0,6.904873,-4.3723893,-20.460066,7.5540752,-14.571779,0.0,-5.2988653,6.652862,-2.4243193,0.3699371,-17.602465,11.375704,24.858644,-40.799587,-69.92108,-3.7909384,14.072584,-12.210748,6.9203205,-23.112696,29.270447,-59.61395,-4.1114736,6.251139,13.295549
24,1.448495626449585,0.9969497323036194,65.41980743408203,1.4334731803602219,-0.907295651556802,-89.91639844324418,3.6614418,0.12955211,6.347818,9.036484,-10.039772,0.0,6.886101,-4.6996994,-20.610548,7.9509325,-14.784653,0.0,-5.3650517,6.7194433,-2.6387794,0.22970267,-17.792084,11.377677,24.917923,-40.890812,-70.02638,-3.853829,14.04761,-12.210748,6.874404,-23.126558,28.960014,-59.322826,-4.187954,6.226143,13.307653
25,1.5670793056488037,0.9658254384994507,65.38845825195312,1.6180040104515347,-1.0204629864234067,-89.77677614698945,3.914059,-0.16521227,6.177867,8.7230425,-9.890053,0.0,6.8532457,-5.0577517,-20.761211,8.46628,-15.051793,0.0,-5.4255056,6.828538,-2.8709145,0.08213708,-17.98049,11.353932,24.964766,-40.9831,-70.11262,-3.9090917,14.039401,-12.210748,6.79883,-23.131956,28.609978,-58.990593,-4.238475,6.1669717,13.349856
26,1.6865540742874146,0.9348341226577759,65.37211608886719,1.818301970929048,-1.1613941123354303,-89.63272681336626,4.4122767,-0.49933296,5.997956,7.9314747,-9.481425,0.0,6.682047,-5.5001836,-20.904419,9.344918,-15.486734,0.0,-5.4830914,6.969757,-3.1264932,-0.0736828,-18.172657,11.305086,25.002275,-41.077293,-70.18013,-3.9548078,14.041918,-12.210748,6.6942277,-23.130701,28.218962,-58.617123,-4.267711,6.0813975,13.41937
27,1.816084623336792,0.9035741090774536,65.3515396118164,2.0336231043303687,-1.3257690374425524,-89.48240265868574,4.662096,-0.8245873,5.809733,7.719984,-9.3797455,0.0,5.3933167,-6.3971963,-20.945683,12.805672,-17.213188,0.0,-5.5282307,7.1435914,-3.397569,-0.51077557,-18.679363,11.166085,25.129015,-41.349064,-70.276634,-3.8383787,14.071957,-12.210748,6.5448065,-23.064672,26.783323,-57.926094,-3.6356857,5.7556577,14.326009
28,1.940767526626587,0.8721626996994019,65.32884216308594,2.232668512648054,-1.5077431194881743,-89.31750409250037,4.863362,-1.1218799,5.610801,7.6463203,-9.348362,0.0,4.234688,-7.24393,-21.005062,15.993302,-18.61271,0.0,-5.5928793,7.3403645,-3.6660779,-0.68332374,-18.860342,11.019751,25.149277,-41.48688,-70.27802,-3.812976,14.075249,-12.210748,6.3577623,-23.038935,26.195818,-57.4216,-3.5782397,5.497452,14.441307
29,2.0616345405578613,0.8473178148269653,65.3056640625,2.415287898587393,-1.7121393361198283,-89.13552017157542,5.070991,-1.3985535,5.3964005,7.5911503,-9.319639,0.0,3.1147382,-8.0843115,-21.09233,19.134232,-19.683712,0.0,-5.668786,7.574606,-3.9259157,-0.85457695,-19.03542,10.815498,25.162365,-41.651764,-70.25096,-3.7119699,14.07199,-12.210748,6.127891,-23.024067,25.638294,-56.885563,-3.582962,5.12399,14.439063
30,2.184831142425537,0.8146330714225769,65.28270721435547,2.587484568071313,-1.9396510535757445,-88.93941465354983,5.2975917,-1.6648021,5.1682496,7.5502357,-9.301229,0.0,2.0264163,-8.932427,-21.21248,22.25249,-20.339901,0.0,-5.752826,7.8439393,-4.1838164,-1.0273887,-19.206287,10.567109,25.178705,-41.839333,-70.210014,-3.5475495,14.067822,-12.210748,5.8634424,-23.012415,25.06243,-56.313778,-3.6054907,4.6561685,14.376197
31,2.311311721801758,0.78184974193573,65.25757598876953,2.7524366488041947,-2.179983515757132,-88.73373712021768,5.534791,-1.9234191,4.933401,7.5123734,-9.281853,0.0,0.9632421,-9.789591,-21.36416,25.331873,-20.519445,0.0,-5.840298,8.125053,-4.4451637,-1.1975354,-19.351885,10.2951355,25.197662,-42.035736,-70.15004,-3.3913321,14.068461,-12.210748,5.5640774,-23.00162,24.456533,-55.702515,-3.6319163,4.144803,14.296244
