Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
32,-0.009083343669772148,2.07066011428833,66.275146484375,-1.022751916473085,2.7246127759301695,-91.40379334328249,-1.4586337,2.1082652,19.094362,10.722548,-12.794637,0.0,-2.2186635,-2.1462247,-8.047631,10.604247,-10.690287,0.0,-3.0506194,7.8258767,0.29969063,4.301059,-23.738564,13.925381,29.181093,-29.033087,-92.79472,-35.126762,16.036356,-12.210748,12.554387,-29.451897,29.08686,-98.527885,15.691553,8.032962,-0.30274323
33,-0.003586058970540762,2.091585874557495,66.23779296875,-1.0812147142739903,3.231196919493879,-91.47151507245115,-2.461862,2.3298743,19.12633,11.838238,-13.363789,0.0,-3.1253366,-2.1483915,-7.9807305,11.385925,-11.034863,0.0,-2.9708295,7.9936643,0.3497849,4.1893797,-25.144709,16.094109,29.556316,-26.544779,-95.48172,-35.116207,16.455757,-12.210748,15.123211,-29.92676,26.439173,-101.16438,15.550069,7.2239065,-1.8173053
34,0.012812233529984951,2.1225428581237793,66.18577575683594,-1.1388958137410476,3.739151137561227,-91.52749406085918,-3.5607498,2.5735378,19.13989,13.144454,-14.022737,0.0,-4.1652117,-2.1761346,-7.9194083,12.442506,-11.511026,0.0,-2.9031863,8.225984,0.3919619,4.061002,-26.707241,18.589775,29.906412,-23.652681,-98.26469,-34.803387,16.841774,-12.210748,17.991209,-30.367088,23.393791,-103.75823,15.330972,6.337267,-3.3351
35,0.023102987557649612,2.1642587184906006,66.1165542602539,-1.1923559308046783,4.227745241974965,-91.57815701577915,-4.7197566,2.8418899,19.141811,14.610562,-14.755222,0.0,-5.31674,-2.2215316,-7.859895,13.768805,-12.118458,0.0,-2.8448703,8.542144,0.42308435,3.9423082,-28.378773,20.882347,30.123447,-20.882736,-100.698685,-34.23855,17.234262,-12.210748,20.605782,-30.631832,20.532833,-105.869286,15.016692,5.580411,-4.922264
36,0.03829764202237129,2.2131378650665283,66.02542114257812,-1.2385706746552134,4.677499429415159,-91.62995676443441,-5.9058332,3.1206625,19.141495,16.216606,-15.560252,0.0,-6.5468345,-2.2917035,-7.7958922,15.336936,-12.844815,0.0,-2.793626,8.963337,0.44085407,3.855625,-30.000013,23.260525,30.226414,-17.979408,-102.88796,-33.57226,17.31289,-12.210748,23.203123,-30.735762,17.472431,-107.74197,14.657717,4.9988527,-6.057616
37,0.05187615007162094,2.264953136444092,65.91117095947266,-1.2707446650175669,5.069000542898782,-91.68395034433867,-7.073829,3.3998415,19.140676,17.912804,-16.414478,0.0,-7.821077,-2.3880162,-7.727149,17.121038,-13.6809,0.0,-2.7490406,9.520201,0.4355074,3.8106933,-30.000013,25.79369,30.181149,-14.870122,-104.8127,-32.739655,16.85987,-12.210748,25.86598,-30.562817,13.938487,-109.395706,14.289488,4.613621,-6.3330436
38,0.07065766304731369,2.3166403770446777,65.77369689941406,-1.2908920604517904,5.416554138786513,-91.73672541861916,-8.232443,3.6756618,19.136162,19.689913,-17.314014,0.0,-9.124548,-2.5090601,-7.6538577,19.063389,-14.597546,0.0,-2.7132697,10.192459,0.4082855,3.7936838,-30.000013,27.681997,29.819231,-12.306262,-105.95374,-31.84931,16.314838,-12.210748,27.597843,-29.980694,11.177296,-109.999504,14.035362,4.550331,-6.5770783
39,0.08797388523817062,2.382326602935791,65.60894012451172,-1.3099860631716778,5.753202362803011,-91.78783232504146,-9.452601,3.9739537,19.124329,21.610518,-18.280945,0.0,-10.489667,-2.6374512,-7.5744042,21.142025,-15.572772,0.0,-2.6836777,10.925693,0.37925875,3.7909358,-30.000013,29.300314,29.330965,-9.925831,-106.65975,-30.970572,15.786408,-12.210748,29.01035,-29.320873,8.62304,-110.15389,13.707229,4.588553,-6.8122106
40,0.10017763078212738,2.4608325958251953,65.41239929199219,-1.340501255373639,6.111587821392309,-91.8372701295025,-10.779833,4.313994,19.100975,23.705946,-19.331944,0.0,-11.93061,-2.755279,-7.4884944,23.318516,-16.587019,0.0,-2.6562665,11.664969,0.36690882,3.788576,-30.000013,30.604187,28.789236,-7.76618,-106.96535,-30.233551,15.55423,-12.210748,30.196161,-28.667156,6.263731,-109.968544,13.258089,4.585941,-7.293571
41,0.11469502747058868,2.5445380210876465,65.18229675292969,-1.3844297721794898,6.469537514841723,-91.89083816127837,-12.171945,4.6882124,19.068798,25.948818,-20.465546,0.0,-13.420739,-2.8631299,-7.38625,25.589596,-17.639246,0.0,-2.6212406,12.445492,0.36648375,3.7885628,-30.000013,31.597795,28.215586,-5.860338,-106.855804,-29.708366,15.741215,-12.210748,31.209442,-28.030329,4.101153,-109.383965,12.670545,4.487545,-8.119173
