Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
20,1.6909456253051758,1.888274908065796,104.87393188476562,0.37566886156798707,-0.8035084014382555,-90.34150919961216,-4.9327445,-1.5526221,6.4907265,0.5138184,-17.179985,22.63547,25.364803,-22.76026,27.396881,11.882451,-0.032136686,-1.7431824,17.08303,-22.130014,16.036139,35.74709,-4.435597,-7.774854,1.4701954,1.8956728,2.181871,7.3427978,12.820249,-11.925421,0.0,4.4954777,-5.2794313,-21.31612,10.549476,-14.500049,0.0
21,1.8515594005584717,1.8106335401535034,104.82835388183594,0.5458025558304932,-0.8314870204020127,-90.23557150099627,-4.967583,-1.7549542,6.485861,0.38342407,-17.317461,24.035524,25.521648,-22.413198,25.957176,12.30265,0.10675974,-1.6138831,18.04261,-22.178596,15.550646,34.936363,-4.5324097,-7.6662254,1.3020087,1.9279685,1.8602457,7.231536,12.886771,-12.028676,0.0,4.249465,-5.743217,-21.33603,11.302767,-14.881178,0.0
22,2.0139565467834473,1.7411274909973145,104.77688598632812,0.7401096949477726,-0.8606628673744174,-90.12578988803246,-5.0058646,-1.9831086,6.4835057,0.25344568,-17.468296,25.066624,25.63419,-22.163074,24.895884,12.645163,0.17687383,-1.5149227,18.731678,-22.207733,15.06432,34.420776,-4.5895863,-7.5913,1.2024937,1.9509288,1.5064005,7.1104555,12.966379,-12.134563,0.0,3.961591,-6.2565107,-21.34827,12.137104,-15.293725,0.0
23,2.1906440258026123,1.6715317964553833,104.7160873413086,0.9484138876093046,-0.9057702920393437,-90.00987809494323,-5.042787,-2.2293944,6.50208,0.11867168,-17.628681,25.822805,25.717812,-21.99104,24.102295,12.923649,0.21604733,-1.4455457,19.219387,-22.223433,14.562044,34.123604,-4.627957,-7.56523,1.1588539,1.9625491,1.1304349,6.9792056,13.105526,-12.2738905,0.0,3.6568131,-6.8129864,-21.353354,13.050878,-15.740285,0.0
24,2.3767318725585938,1.620156168937683,104.64080810546875,1.160752045499941,-0.9814435386305063,-89.88554772475138,-5.0730386,-2.4858832,6.5609703,-0.026441636,-17.798605,26.290632,25.775566,-21.910093,23.573706,13.129971,0.24891908,-1.4205576,19.50417,-22.226797,14.036959,34.043087,-4.660906,-7.613643,1.1776559,1.9329039,0.7523685,6.8299694,13.378088,-12.476901,0.0,3.3211882,-7.405458,-21.342474,14.086203,-16.231092,0.0
25,2.5641701221466064,1.5739308595657349,104.55181884765625,1.3819805612637714,-1.0927552361625832,-89.75497882908789,-5.0923,-2.758628,6.6640716,-0.18556178,-17.982042,26.54465,25.812601,-21.892727,23.234735,13.2878275,0.290652,-1.4360192,19.644186,-22.221489,13.474653,34.11903,-4.7058287,-7.7150817,1.2636462,1.8864298,0.36715275,6.671258,13.761684,-12.73975,0.0,2.9856777,-8.028942,-21.321922,15.210993,-16.761898,0.0
26,2.7535834312438965,1.5271036624908447,104.49171447753906,1.6135369908166814,-1.2313672461145124,-89.61910924204261,-5.104102,-3.0494168,6.800137,-0.35462698,-18.177423,26.731232,25.844353,-21.88953,22.947361,13.427791,0.3433629,-1.4677386,19.730518,-22.211508,12.864413,34.258026,-4.766784,-7.8516607,1.3882433,2.069277,-0.058215648,6.56817,13.757868,-12.811227,0.0,2.2819593,-8.8225,-21.144402,17.116602,-17.661945,0.0
27,2.9579548835754395,1.4777272939682007,104.43865203857422,1.8420029755171845,-1.3925857507190642,-89.47303932639844,-5.114836,-3.3442886,6.966022,-0.52747154,-18.371075,26.863201,25.876947,-21.902967,22.697254,13.539527,0.40267694,-1.5106555,19.772293,-22.200462,12.225345,34.44522,-4.824236,-8.055678,1.505333,2.3261724,-0.4928415,6.4739575,13.661502,-12.840428,0.0,1.5635686,-9.632454,-20.960056,19.091223,-18.5219,0.0
28,3.155693531036377,1.4275208711624146,104.38980865478516,2.0528307124680776,-1.571581476477608,-89.31207895407688,-5.1310215,-3.6291678,7.1588564,-0.69828016,-18.548904,26.949823,25.916735,-21.937386,22.473322,13.610917,0.46396768,-1.5597087,19.776396,-22.191168,11.575345,34.668995,-4.858667,-8.359856,1.5709066,2.617101,-0.9028687,6.3731523,13.537451,-12.856112,0.0,0.78847617,-10.454297,-20.767344,21.199682,-19.272482,0.0
29,3.347712755203247,1.3873754739761353,104.34565734863281,2.240623177941051,-1.7724875099384376,-89.13297973053587,-5.1587896,-3.8996327,7.3891125,-0.8012983,-18.655375,26.959528,25.93222,-21.969131,22.313768,13.641176,0.5128982,-1.6466223,19.770462,-22.196114,11.247872,34.856457,-4.709089,-8.725495,1.2894531,2.9271412,-1.2813449,6.2583275,13.4125595,-12.867305,0.0,-0.054346632,-11.294029,-20.572308,23.478916,-19.811302,0.0
30,3.543854236602783,1.3343919515609741,104.30563354492188,2.412921219782347,-1.996303928125183,-88.93886760332238,-5.1900826,-4.1615205,7.6555786,-0.96995413,-18.824062,26.96356,25.959387,-22.02365,22.129427,13.61698,0.57878417,-1.7315019,19.75788,-22.202938,10.750233,35.037304,-4.6192756,-9.201091,1.0833095,3.2903588,-1.6451542,6.1401873,13.245668,-12.865657,0.0,-0.94760877,-12.15952,-20.384504,25.898546,-20.021982,0.0
31,3.7456603050231934,1.2812438011169434,104.26506805419922,2.575447040050993,-2.232532267112486,-88.73479377255032,-5.2137613,-4.4193087,7.935887,-1.2089435,-19.031326,26.951658,26.105627,-22.1963,21.899502,13.469616,0.6750754,-1.7525961,19.537237,-22.173914,9.523015,35.60897,-4.8640747,-9.963048,1.461093,3.6700277,-1.9976772,6.0173736,13.074978,-12.862144,0.0,-1.8794112,-13.04567,-20.207897,28.398249,-19.818893,0.0
32,3.9379894733428955,1.232640027999878,104.22647094726562,2.7275561253069283,-2.472339764112167,-88.52451296829962,-5.247211,-4.685262,8.203256,-1.2685717,-19.066286,26.94665,26.118965,-22.209139,21.76948,13.565627,0.7256627,-1.8162209,19.521894,-22.181652,9.300459,35.701817,-4.6203113,-10.338964,0.99492276,4.039791,-2.3270714,5.8891797,12.929214,-12.866142,0.0,-2.8561673,-13.938894,-20.006098,30.957087,-19.229868,0.0
