Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
31,-0.4768812954425812,-3.654999017715454,105.59817504882812,-2.2058184969780736,1.1001911793394559,-86.21982581706168,-1.8802056,1.6775476,11.031388,-2.59284,-10.400173,27.131033,24.236334,-3.5137784,43.018784,-4.492362,-2.8571672,-6.079652,24.4254,-39.948532,37.50115,28.47436,-12.761102,4.0771937,12.619114,-7.3365593,10.659576,32.90195,33.968456,-20.02005,0.0,8.381822,0.68732667,-22.781317,4.761167,-13.347367,0.0
32,-0.3951222598552704,-3.943082332611084,105.49061584472656,-2.1718700601957197,1.1148428392611753,-85.31023157931646,-1.565882,1.7624617,10.973781,-3.5868065,-10.378149,27.321846,24.127642,-3.0265229,43.387287,-5.067886,-2.8469145,-6.1880984,24.326033,-40.755314,37.937027,27.485792,-14.413841,4.959122,14.131295,-7.1561956,10.501389,33.755802,33.799095,-20.27994,0.0,8.771777,0.7952728,-23.735956,4.7125816,-13.633448,0.0
33,-0.30823639035224915,-4.245047092437744,105.37905883789062,-2.0645908708005862,1.1296117134672368,-84.3462491445873,-1.2605063,1.770456,10.887891,-4.632854,-10.357484,27.542572,24.031807,-2.535412,43.75348,-5.5639076,-2.794842,-6.295434,24.193903,-41.347645,38.221928,26.516993,-15.815967,5.7614923,15.6268215,-6.8707285,10.211684,34.588745,33.446423,-20.560236,0.0,8.883052,0.6903596,-24.677809,5.305329,-14.245146,0.0
34,-0.21045556664466858,-4.531585216522217,105.26361083984375,-1.9076701386614912,1.147806738550922,-83.32374436749095,-0.96590704,1.728498,10.770275,-5.7329187,-10.329492,27.794004,23.944195,-2.0319984,44.123257,-6.0042067,-2.7029123,-6.4120903,24.018175,-41.731354,38.394276,25.574232,-17.117325,6.516361,17.13387,-6.4932246,9.8112335,35.456688,32.90765,-20.87581,0.0,8.892478,0.4758268,-25.65445,6.1275687,-14.961346,0.0
35,-0.12314435839653015,-4.841987609863281,105.15258026123047,-1.695558689492808,1.1645621487742768,-82.26081012181128,-0.6748254,1.6238501,10.636829,-6.8652916,-10.292392,28.07293,23.86802,-1.5085471,44.48746,-6.3539186,-2.605327,-6.534086,23.785934,-41.945415,38.51042,24.668663,-18.273071,7.1671014,18.461523,-6.147135,9.250359,35.825653,32.29906,-21.114285,0.0,8.970294,0.22685674,-26.692198,6.866839,-15.643576,0.0
36,-0.026052910834550858,-5.18230676651001,105.03129577636719,-1.4225039459476345,1.1751988673056823,-81.17704937196069,-0.37927887,1.4411471,10.502823,-8.008318,-10.242916,28.373434,23.806562,-0.9579157,44.839344,-6.5788617,-2.5364487,-6.6576314,23.487457,-42.042812,38.623917,23.798063,-19.225508,7.6664915,19.417158,-5.878135,8.572772,35.516117,31.724321,-21.230272,0.0,8.993193,-0.1456096,-27.742598,7.8105283,-16.424988,0.0
37,0.08990725129842758,-5.518589019775391,104.92578887939453,-1.0696689423751224,1.19383927885838,-80.06890604105511,-0.0796677,1.1622854,10.346621,-9.159869,-10.170835,28.693916,23.764164,-0.39427626,45.186535,-6.626881,-2.4996986,-6.7881684,23.125,-42.023235,38.73775,22.969576,-19.865131,8.03163,19.940264,-5.5930104,7.7978873,34.6847,31.053997,-21.236315,0.0,8.425497,-0.9242001,-28.662888,9.986955,-17.772108,0.0
38,0.2087315022945404,-5.853708267211914,104.8167724609375,-0.640247071246653,1.215293165770626,-78.92941885839463,0.22135009,0.795255,10.169409,-10.330461,-10.078211,29.03472,23.737057,0.18304631,45.53227,-6.5316525,-2.4804628,-6.9247503,22.69986,-41.875633,38.833412,22.17803,-20.231127,8.298539,20.124691,-5.441313,6.9921203,33.496887,30.613422,-21.357813,0.0,7.9015226,-1.7999041,-29.621094,12.09608,-19.056625,0.0
39,0.31383419036865234,-6.181634902954102,104.69383239746094,-0.15933549067807024,1.208584455504729,-77.77399775570898,0.5291357,0.36190835,10.019942,-11.517823,-9.984106,29.390423,23.716814,0.8046423,45.865818,-6.3860197,-2.486795,-7.0556026,22.203135,-41.643375,38.929726,21.39517,-20.484177,8.448544,20.012041,-5.2731514,6.1404324,32.205963,30.206188,-21.476265,0.0,7.242611,-2.8743386,-30.561693,14.618909,-20.474285,0.0
40,0.4239025115966797,-6.508587837219238,104.54708099365234,0.34736346260859613,1.1437038779750122,-76.61852197566928,0.8494087,-0.115846455,9.946288,-12.719691,-9.905542,29.750927,23.695282,1.5006201,46.181274,-6.2830215,-2.526286,-7.1699266,21.624596,-41.38729,39.050476,20.583141,-20.771978,8.458576,19.64814,-5.08611,5.3113112,30.996237,29.945053,-21.62944,0.0,6.475911,-4.139331,-31.49678,17.589424,-21.955158,0.0
41,0.5383243560791016,-6.8539934158325195,104.3823471069336,0.9019627989964654,1.0051996210127025,-75.46306974393465,1.1902199,-0.67089045,9.965997,-13.941141,-9.843627,30.107342,23.675535,2.2907877,46.48679,-6.193978,-2.611475,-7.274196,20.965464,-41.115685,39.2047,19.723757,-21.073763,8.365956,18.987576,-4.8602247,4.479935,29.908417,29.836279,-21.812647,0.0,5.6571445,-5.616184,-32.484135,20.980608,-23.403996,0.0
42,0.6665862202644348,-7.206080913543701,104.20608520507812,1.5051868960966062,0.80801534021559,-74.30092693975467,1.547386,-1.2981876,10.054678,-15.182231,-9.78541,30.45539,23.66026,3.1549845,46.795326,-6.0859857,-2.7377658,-7.372072,20.23027,-40.81531,39.382584,18.828491,-21.318504,8.17334,18.023308,-4.599097,3.6171002,28.848804,29.820993,-22.011095,0.0,4.826595,-7.2998743,-33.561253,24.687248,-24.671953,0.0
