Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
20,3.090691566467285,3.384913444519043,106.62723541259766,1.2814482948282497,3.594282318644701,-87.5428321961559,-3.4969835,-3.5119028,1.7478402,2.393916,-12.595847,24.15999,31.447805,-34.156105,26.040676,11.519968,5.1041975,3.4343088,22.574389,-21.61654,9.23589,28.13947,-3.0741851,-7.6550655,1.6056752,-1.7424884,1.2429556,6.9298854,8.004552,-9.6894245,0.0,-2.151565,-7.452088,-9.954097,9.543671,-9.984405,0.0
21,3.1761436462402344,3.6090149879455566,106.64085388183594,1.3202441930995454,3.7937055016393995,-87.52694529411575,-3.5906973,-3.675731,2.0751028,2.6164594,-13.698844,24.658636,31.279892,-33.36959,25.130833,10.456258,4.7213273,3.4388807,22.298456,-21.576765,9.116988,27.748959,-2.7036672,-7.796548,1.2735689,-2.1919029,1.133341,6.8042555,8.081429,-9.555818,0.0,-3.5260499,-7.7300234,-9.464654,11.3126135,-10.604862,0.0
22,3.2629072666168213,3.84279203414917,106.66082763671875,1.346008175820321,3.958378128980252,-87.52376018611584,-3.679503,-3.8347015,2.478255,2.8698852,-14.914646,25.151848,31.042877,-32.411503,24.19411,9.515718,4.1370173,3.476962,21.989511,-21.540766,9.021333,27.36995,-2.3623075,-7.9284987,0.92437905,-2.5560415,1.0323634,6.7100325,8.06747,-9.378592,0.0,-4.917113,-7.9922557,-8.93725,13.15565,-11.23371,0.0
23,3.336946964263916,4.083438396453857,106.67576599121094,1.3867795323415884,4.080336085979559,-87.5165615719402,-3.7639766,-4.022849,2.9684286,3.1435628,-16.242367,25.646856,30.700989,-31.322926,23.198488,8.236808,3.4266877,3.64535,21.65807,-21.509418,8.951093,26.998144,-2.0420976,-8.0616045,0.57046187,-2.8739512,0.9195309,6.6229115,8.055511,-9.2034,0.0,-6.377048,-8.269231,-8.394323,15.189237,-11.896772,0.0
24,3.4085001945495605,4.332681179046631,106.68165588378906,1.4700212673725956,4.151869325405038,-87.48819655825464,-3.8437524,-4.2739563,3.5565455,3.4273913,-17.681128,26.155504,30.22127,-30.141098,22.09517,6.166134,2.663181,4.033898,21.318089,-21.484642,8.905198,26.625742,-1.738917,-8.206325,0.22316705,-3.164633,0.75813127,6.52431,8.09253,-9.052693,0.0,-7.939746,-8.591013,-7.8726444,17.493748,-12.584573,0.0
25,3.482529878616333,4.639736175537109,106.67410278320312,1.6017967835925555,4.171657130297715,-87.44728473661833,-3.9230509,-4.5973454,4.260078,3.744896,-19.30412,26.689545,29.575256,-28.810986,20.862291,2.9838758,1.7743548,4.7195916,20.974638,-21.467676,8.885471,26.193666,-1.5267947,-8.329525,-0.115799196,-3.4869816,0.5406198,6.410518,8.24444,-8.932289,0.0,-9.609474,-8.974835,-7.404311,20.010128,-13.185236,0.0
26,3.5323290824890137,4.965027332305908,106.65613555908203,1.7677828669216777,4.143689934302432,-87.39874677797326,-3.998208,-4.9749413,5.068595,4.0920963,-21.08668,27.235191,28.826593,-27.330284,19.4592,-0.9928461,0.732235,5.6099486,20.631012,-21.457115,8.894832,25.71169,-1.3820009,-8.434758,-0.45578486,-3.7900205,0.29660687,6.2960114,8.447246,-8.830312,0.0,-11.371331,-9.420262,-7.0051513,22.717379,-13.643175,0.0
27,3.5925827026367188,5.29649019241333,106.624267578125,1.9651601039500002,4.06779638472898,-87.3203773119552,-4.055199,-5.3993306,5.951835,4.419655,-22.883356,27.76024,28.081942,-25.82638,17.824522,-5.279627,-0.32598752,6.5576005,20.302525,-21.451767,8.930651,25.271599,-1.1566138,-8.588769,-0.8015838,-4.1016474,0.014667588,6.1533194,8.767201,-8.788839,0.0,-13.195242,-9.933575,-6.711647,25.691408,-13.978727,0.0
28,3.6536784172058105,5.600235462188721,106.57611083984375,2.1913569078842987,3.943617992561283,-87.18982941284942,-4.079265,-5.86228,6.8799515,4.681546,-24.546814,28.228758,27.422344,-24.432158,15.948673,-9.402999,-1.2539504,7.4483876,20.01364,-21.44971,8.992186,24.955473,-0.7000665,-8.859303,-1.158978,-4.409665,-0.29558387,5.963299,9.213695,-8.828949,0.0,-15.051559,-10.521678,-6.540963,29.017593,-14.203876,0.0
29,3.6943931579589844,5.925106048583984,106.51583862304688,2.45517255600768,3.7425231764262823,-87.0074978099607,-4.0770855,-6.3853054,7.8935304,4.8728704,-24.999998,28.636583,26.833092,-23.182133,13.854117,-13.626037,-2.0386462,8.293918,19.777414,-21.448637,9.069932,24.74437,0.049899567,-9.302678,-1.5113306,-4.687578,-0.6374945,5.7329564,9.747088,-8.907737,0.0,-16.953089,-11.235426,-6.528546,32.77095,-14.247402,0.0
30,3.7408671379089355,6.248841285705566,106.4239273071289,2.75392799043212,3.4734068638014466,-86.78381417789066,-4.04624,-6.9626594,8.99415,5.0301023,-24.999998,28.97701,26.287586,-22.007072,11.556469,-18.072342,-2.776507,9.167126,19.599752,-21.449917,9.170278,24.585129,1.0067949,-9.870399,-1.8612534,-5.0309734,-1.0128489,5.4494777,10.5622,-9.13585,0.0,-18.881475,-12.089114,-6.680215,36.846325,-14.014232,0.0
31,3.7763476371765137,6.5688676834106445,106.30177307128906,3.0665381895533494,3.19175765114232,-86.51140782956553,-3.9607263,-7.5433836,10.092006,5.1086125,-24.999998,29.211044,25.813957,-20.894522,9.109495,-22.0637,-3.4681945,10.068067,19.499807,-21.458677,9.307969,24.508152,2.0932953,-10.475788,-2.241671,-5.5103164,-1.3909557,5.0914807,11.662735,-9.502107,0.0,-20.798512,-13.014555,-6.8794284,41.139423,-13.582173,0.0
32,3.805535316467285,6.864414215087891,106.1468276977539,3.3728439977865747,2.95292483063439,-86.18154200886637,-3.7987773,-8.075021,11.097185,5.0499554,-24.999998,29.287863,25.426893,-19.851091,6.6194425,-24.935032,-4.0935693,10.998889,19.506893,-21.47991,9.496746,24.535172,3.23489,-11.033348,-2.691217,-6.181149,-1.755002,4.642158,13.047271,-10.004028,0.0,-22.676119,-13.913124,-6.960779,45.568855,-13.113946,0.0
33,3.825169801712036,7.135869026184082,105.95274353027344,3.6848510054329178,2.7860421247010283,-85.7774457306784,-3.562405,-8.561341,11.968756,4.84587,-24.999998,29.178337,25.126295,-18.884834,4.151112,-26.31381,-4.5746617,11.987066,19.647507,-21.509495,9.724862,24.673672,4.571544,-11.567023,-3.2847543,-7.07264,-2.126736,4.0833316,14.697938,-10.626255,0.0,-24.594036,-14.747039,-6.7368846,50.242023,-12.821458,0.0
34,3.8249406814575195,7.376518726348877,105.71527099609375,4.0077674925777815,2.6554371468001405,-85.30782390621847,-3.2620773,-9.021551,12.761192,4.5250516,-24.999998,28.885103,24.880474,-18.003044,1.7298313,-26.636131,-4.9119444,13.04079,19.932346,-21.547834,9.981984,24.881569,6.087842,-12.116491,-3.9830682,-8.117616,-2.5130415,3.440172,16.578474,-11.360434,0.0,-26.559032,-15.502346,-6.2166367,55.196568,-12.780851,0.0
35,3.8025505542755127,7.59657621383667,105.43009185791016,4.308935689722072,2.5200342866177747,-84.80201389068262,-2.8924036,-9.4236145,13.527054,4.082875,-24.999998,28.41172,24.656626,-17.213428,-0.5979328,-26.458246,-5.1919403,14.127925,20.364315,-21.607914,10.282836,25.112541,7.476928,-12.613696,-4.6634216,-9.273796,-2.8746932,2.7487004,18.701124,-12.215383,0.0,-28.413042,-16.106302,-5.5565343,60.231262,-12.977318,0.0
36,3.770646572113037,7.797210693359375,105.10792541503906,4.5559833590299466,2.3397514984494583,-84.28972246027014,-2.4484422,-9.735698,14.317768,3.514516,-24.999998,27.758806,24.427713,-16.520962,-2.792331,-26.331543,-5.5244145,15.208954,20.941,-21.704481,10.639366,25.33178,8.429586,-12.980668,-5.210088,-10.444081,-3.181251,2.054183,20.979206,-13.156578,0.0,-30.002062,-16.528564,-4.9554653,65.17852,-13.353149,0.0
37,3.736466884613037,7.977956771850586,104.74108123779297,4.711476862582373,2.1179626895886075,-83.7629255024021,-1.9317428,-9.903803,15.129702,2.7988324,-24.999998,26.914442,24.199368,-15.922743,-4.8418536,-26.265728,-5.9405594,16.268946,21.663218,-21.846836,11.032559,25.577293,8.848741,-13.18359,-5.667943,-11.674079,-3.395731,1.3299167,23.486895,-14.215595,0.0,-31.299726,-16.760807,-4.506287,70.06283,-13.849958,0.0
38,3.691910982131958,8.142313003540039,104.32154083251953,4.801631913629325,1.8726397881579768,-83.21067809342784,-1.3481412,-9.956416,15.937281,1.9416133,-24.999998,25.877804,23.979889,-15.399711,-6.7531896,-26.019087,-6.3682055,17.327192,22.53106,-22.030739,11.4500265,25.865746,8.902797,-13.263071,-6.0854893,-12.968289,-3.5544555,0.56508243,26.182861,-15.36797,0.0,-32.36323,-16.847809,-4.152152,74.97206,-14.393426,0.0
39,3.636782646179199,8.283321380615234,103.84941101074219,4.8906507644717,1.5853743828843643,-82.65883365808882,-0.6975622,-9.984557,16.760815,0.9792612,-24.999998,24.672165,23.753063,-14.928404,-8.528532,-25.757488,-6.787492,18.39259,23.53591,-22.249475,11.920754,26.133442,8.6871805,-13.242827,-6.354311,-14.214343,-3.7310965,-0.17981945,28.91724,-16.558258,0.0,-33.149895,-16.846958,-3.8806384,79.81347,-14.942494,0.0
40,3.5667166709899902,8.380504608154297,103.341796875,5.042315198990085,1.2367543233336762,-82.1339787136418,0.022826545,-10.079096,17.624578,-0.05078381,-24.999998,23.335783,23.506289,-14.482384,-10.187821,-25.640362,-7.1866145,19.475077,24.662142,-22.496403,12.474587,26.32326,8.291929,-13.14592,-6.3595595,-15.274813,-3.9865758,-0.83589154,31.509386,-17.72338,0.0,-33.62356,-16.803444,-3.6829944,84.496956,-15.494155,0.0
41,3.470978260040283,8.47029972076416,102.79163360595703,5.270125907737165,0.7886944840432258,-81.65849319238986,0.8513039,-10.24677,18.578415,-1.172733,-24.999998,21.889763,23.233059,-14.035916,-11.795257,-25.725634,-7.570117,20.570467,25.902737,-22.784822,13.123195,26.460777,7.6448913,-12.940911,-6.026053,-16.137068,-4.320676,-1.3736484,33.993404,-18.870415,0.0,-33.7231,-16.707647,-3.5775745,89.03852,-16.057255,0.0
42,3.385366439819336,8.523236274719238,102.21273803710938,5.539723010162379,0.2620340047264046,-81.21433844728996,1.774906,-10.437978,19.597708,-2.3963609,-24.999998,20.33946,22.948362,-13.579532,-13.350024,-25.914902,-7.947615,21.677761,27.24914,-23.122662,13.841398,26.58463,6.7237635,-12.621302,-5.43024,-16.821453,-4.7094555,-1.8168255,36.386982,-20.014927,0.0,-33.4695,-16.532951,-3.5997472,93.48696,-16.63428,0.0
43,3.277273416519165,8.547301292419434,101.60673522949219,5.843035513525651,-0.2750935779285732,-80.76921782401554,2.7215579,-10.663683,20.598356,-3.6621048,-24.999998,18.703552,22.6708,-13.118175,-14.781485,-26.134441,-8.316714,22.807585,28.675623,-23.489424,14.616325,26.66034,5.6966634,-12.249449,-4.6768966,-17.429388,-5.137314,-2.2279184,38.69528,-21.139853,0.0,-32.936493,-16.278173,-3.776515,97.761925,-17.21543,0.0
44,3.149843215942383,8.543166160583496,100.97364044189453,6.1715870888375495,-0.754664439471704,-80.28956435552242,3.618894,-10.941767,21.49635,-4.9103527,-24.999998,17.012014,22.414259,-12.665897,-16.030375,-26.312796,-8.670612,23.96899,30.14532,-23.858917,15.440982,26.661406,4.7324314,-11.889319,-3.8640718,-18.05717,-5.608062,-2.657856,40.928284,-22.232124,0.0,-32.20693,-15.957661,-4.1467476,101.77636,-17.765043,0.0
45,3.000412940979004,8.518468856811523,100.32715606689453,6.553042409232562,-1.1788951003560775,-79.75992241667247,4.477005,-11.316637,22.29582,-6.157635,-24.999998,15.284062,22.170427,-12.24073,-17.176466,-26.465641,-8.989008,25.16317,31.632572,-24.23032,16.361109,26.612032,3.8275666,-11.584849,-2.9170563,-18.685581,-6.1574645,-3.1077826,43.0412,-23.2659,0.0,-31.266937,-15.552277,-4.7301407,105.56389,-18.304922,0.0
46,2.8220953941345215,8.472613334655762,99.66545104980469,6.98199377039088,-1.578833136134376,-79.20106486744746,5.3258452,-11.770947,23.038298,-7.4260287,-24.999998,13.526059,21.933569,-11.825543,-18.24695,-26.621614,-9.282002,26.383762,33.119625,-24.617569,17.37507,26.54742,2.902631,-11.293654,-1.8083317,-19.286644,-6.7669024,-3.554503,45.057728,-24.258886,0.0,-30.076498,-15.037515,-5.5657215,109.158356,-18.860085,0.0
47,2.622997283935547,8.432998657226562,99.00779724121094,7.398566740722975,-1.9281264409336427,-78.63338510007516,6.120886,-12.236306,23.69163,-8.662986,-24.999998,11.753393,21.716118,-11.397252,-19.108896,-26.734694,-9.581359,27.625137,34.58065,-25.00716,18.412348,26.458252,2.0184314,-10.9510355,-0.7019336,-19.908539,-7.3673806,-4.005774,46.976044,-25.186996,0.0,-28.717304,-14.448602,-6.6328545,112.49627,-19.411448,0.0
48,2.4224367141723633,8.370065689086914,98.37712097167969,7.737833212759868,-2.127569229770955,-78.06598173051646,6.782691,-12.6474495,24.0,-9.802721,-24.999998,9.998873,21.525507,-10.937227,-19.576426,-26.78375,-9.912478,28.868824,35.998714,-25.382586,19.424736,26.387077,1.2397214,-10.487453,0.25196776,-20.65123,-7.890643,-4.490459,48.789753,-26.04431,0.0,-27.397802,-13.829488,-7.863155,115.530266,-19.89814,0.0
49,2.2048451900482178,8.29515266418457,97.79055786132812,7.9898476427372005,-2.166392866399787,-77.47682017503827,7.3049073,-13.013647,24.0,-10.8748255,-24.999998,8.277508,21.357359,-10.472223,-19.718496,-26.735718,-10.329335,30.123568,37.361126,-25.724043,20.443195,26.342762,0.6544222,-9.866445,1.0082767,-21.530333,-8.325538,-5.0378094,50.477768,-26.805471,0.0,-26.0947,-13.142374,-9.320369,118.2626,-20.308567,0.0
50,1.9823756217956543,8.205513954162598,97.25762176513672,8.19905721642163,-2.1596250084027186,-76.8777435801201,7.751906,-13.3691435,24.0,-11.909282,-24.999998,6.5841503,21.206894,-10.023179,-19.681524,-26.596216,-10.799611,31.403416,38.648212,-26.03412,21.470114,26.275723,0.20281413,-9.137996,1.6411308,-22.374163,-8.715257,-5.5982723,51.994316,-27.47863,0.0,-24.64404,-12.391155,-11.0108795,120.71593,-20.691534,0.0
51,1.7599059343338013,8.089683532714844,96.78416442871094,8.36896023443815,-2.1470896230955563,-76.3188610641768,8.124487,-13.686513,24.0,-12.830559,-24.999998,4.9373465,21.078392,-9.566032,-19.363417,-26.420315,-11.217891,32.68157,39.850533,-26.330284,22.430126,26.165457,-0.26206356,-8.359972,2.189821,-23.107788,-9.039992,-6.123568,53.320854,-28.080051,0.0,-23.113247,-11.687525,-12.739728,122.88782,-21.063614,0.0
52,1.5349838733673096,7.967901229858398,96.38337707519531,8.501701694857347,-2.169485358375364,-75.8513979142354,8.42383,-13.935835,24.0,-13.563438,-24.999998,3.3720171,20.97662,-9.079971,-18.678411,-26.26155,-11.483033,33.924774,40.970325,-26.63173,23.246693,25.985285,-0.88048923,-7.5923977,2.6982517,-23.665112,-9.274253,-6.565265,54.416515,-28.591139,0.0,-21.562199,-11.134767,-14.300578,124.77378,-21.456867,0.0
53,1.311893343925476,7.838220119476318,96.0605239868164,8.591149937391886,-2.238456888714039,-75.4686302934141,8.641093,-14.102939,24.0,-14.090347,-24.999998,1.913768,20.898682,-8.594349,-17.614872,-26.180904,-11.655806,35.23443,42.021664,-26.932,23.925898,25.724998,-1.7255954,-6.778361,3.1387148,-24.033876,-9.410303,-6.9342804,55.286354,-29.017578,0.0,-19.933842,-10.783453,-15.740025,126.38743,-21.833586,0.0
