Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
22,0.39421916007995605,-4.596494674682617,66.25358581542969,-0.6583495450367473,9.12505138721531,-114.45307091724328,7.329971,-17.186155,3.4770768,-57.244633,37.5004,-70.549484,9.072354,9.664352,6.377827,14.21274,51.12105,44.725227,58.507492,-10.5292015,-9.037094,-15.218364,7.4495173,6.88053,-3.900407,21.373825,10.271584,-17.172485,-7.619992,-43.700684,-9.326285,-3.3492634,64.50413,-2.3329408,1.2443751
23,0.3844965100288391,-4.884012222290039,66.20993041992188,-0.7964629174360295,9.274527244893928,-114.4811539567606,7.250951,-17.096798,3.041934,-56.970676,37.423683,-71.472725,9.619039,9.923697,6.193365,14.285391,51.42183,44.782936,58.074738,-10.7273445,-9.045891,-15.198077,7.540499,7.0975947,-3.8844364,21.275536,10.021473,-17.190025,-7.634785,-44.624947,-9.014066,-4.100339,63.58879,-3.3060331,1.2750312
24,0.3769241273403168,-5.176565647125244,66.16634368896484,-0.9445124891100335,9.426590764409475,-114.5396381486791,7.2072124,-17.013205,2.6973903,-56.765488,37.29018,-72.421005,10.234662,10.15839,6.087744,14.338704,51.65549,44.88838,57.740273,-10.911301,-9.057535,-15.123096,7.6320095,7.110929,-3.7775333,21.218372,10.187701,-17.400505,-7.6686816,-45.498234,-8.624662,-4.7742977,62.510624,-4.1529036,1.3815435
25,0.36372876167297363,-5.479537010192871,66.12108612060547,-1.112767772677263,9.584430333911182,-114.6445411897678,7.206575,-16.93197,2.3446207,-56.55628,37.11095,-73.32006,10.791974,10.303607,5.9616165,14.388849,51.892757,45.051414,57.398556,-11.029152,-8.98192,-15.060037,7.7223635,7.0256586,-3.6165328,21.210403,10.5541115,-17.705702,-7.7291527,-46.32314,-8.125234,-5.3599524,61.23862,-4.8436017,1.5739499
26,0.35367441177368164,-5.791385650634766,66.07262420654297,-1.2950711978199574,9.74472720746736,-114.7784035258256,7.2395816,-16.852133,1.9913797,-56.345818,36.88603,-74.20833,11.340245,10.407036,5.8335795,14.432691,52.12801,45.272015,57.078415,-11.12929,-8.865195,-14.996216,7.8029265,7.56071,-3.6922638,21.19466,9.711902,-17.460299,-7.802286,-47.109337,-7.5488467,-5.897585,59.805565,-5.4159713,1.8116297
27,0.3379512429237366,-6.112914562225342,66.01836395263672,-1.4786346264876875,9.908337808784392,-114.91757335388421,7.2906795,-16.782217,1.6432483,-56.13329,36.645424,-75.10592,11.862286,10.489816,5.7380176,14.467958,52.35804,45.524586,56.800655,-11.159815,-8.769422,-14.891678,7.8836713,7.309115,-3.4495065,21.237612,10.431036,-17.924206,-7.8912125,-47.86862,-6.935528,-6.3838677,58.27276,-5.9123983,2.0918558
28,0.3161883056163788,-6.443593502044678,65.96306610107422,-1.6530430977915629,10.082174211344404,-115.03733433253883,7.3451815,-16.729088,1.3004502,-55.910736,36.395462,-76.008995,12.309516,10.544794,5.645265,14.4928465,52.588882,45.801537,56.540344,-11.067127,-8.722883,-14.746878,7.9697137,7.777525,-3.5053256,21.22652,9.718507,-17.735544,-7.9596477,-48.614777,-6.3239007,-6.8127165,56.69328,-6.374116,2.410718
29,0.29817837476730347,-6.779818058013916,65.90483093261719,-1.8173667610531679,10.26154337852961,-115.13993538088377,7.4143534,-16.692566,0.9661811,-55.67523,36.1602,-76.958084,12.705043,10.59735,5.639787,14.506471,52.82129,46.084896,56.372723,-10.787519,-8.801569,-14.475022,8.062064,7.510547,-3.2744682,21.250637,10.461117,-18.21714,-8.014599,-49.343624,-5.7036877,-7.1709075,55.047222,-6.803856,2.7694716
30,0.26525092124938965,-7.120381832122803,65.84442138671875,-1.9809084867847084,10.45268201635069,-115.23444321083625,7.502195,-16.669142,0.6172082,-55.403378,35.930557,-77.91477,12.985207,10.611772,5.6484327,14.507127,53.07774,46.39159,56.211323,-10.34365,-8.926119,-14.142258,8.154488,7.9270844,-3.3228645,21.238533,9.841203,-18.082191,-8.04898,-50.06964,-5.0597315,-7.4616365,53.33363,-7.188955,3.164217
31,0.22684894502162933,-7.463491916656494,65.77721405029297,-2.127887966978822,10.644125899285399,-115.31129570185719,7.5774627,-16.664053,0.30702993,-55.137077,35.706856,-78.90915,13.261632,10.640798,5.7158265,14.497426,53.316113,46.69256,56.096294,-9.873251,-9.084817,-13.770229,8.255379,7.674133,-3.1089718,21.247269,10.564761,-18.551369,-8.099453,-50.80945,-4.4434633,-7.6932683,51.658016,-7.567985,3.5863016
32,0.1833086907863617,-7.811121463775635,65.70344543457031,-2.2540665647023146,10.8404922582682,-115.3583530173944,7.6120124,-16.680866,0.0040130145,-54.84917,35.496323,-79.905876,13.465353,10.670609,5.7510867,14.480215,53.557945,46.98232,55.911522,-9.473177,-9.180487,-13.470313,8.369535,8.256587,-3.2401772,21.178007,9.640643,-18.244198,-8.164338,-51.585075,-3.8951752,-7.883765,50.09985,-7.9643555,4.027738
33,0.1313924789428711,-8.167096138000488,65.6191635131836,-2.349483914179152,11.038857423746824,-115.36527528937691,7.5929418,-16.73197,-0.2861657,-54.545746,35.312157,-80.94289,13.64757,10.747538,5.8091817,14.458756,53.792625,47.22577,55.72483,-9.148257,-9.256636,-13.21032,8.499862,7.965933,-3.0345755,21.12122,10.460766,-18.70494,-8.274548,-52.374943,-3.4148736,-8.024281,48.590023,-8.307606,4.5406
34,0.0758470967411995,-8.534592628479004,65.52989196777344,-2.426017394785494,11.248870867907252,-115.33933366937802,7.5378747,-16.812551,-0.58652854,-54.196644,35.1606,-82.00567,13.706534,10.8332,5.8627696,14.433219,54.04005,47.446762,55.484505,-8.833838,-9.2952175,-12.99367,8.640623,8.458148,-3.152467,20.998695,9.730491,-18.43983,-8.397481,-53.19905,-2.9786582,-8.108045,47.130295,-8.617317,5.10823
35,0.01726355403661728,-8.911065101623535,65.43602752685547,-2.4823489122247557,11.447515893674414,-115.29963073126878,7.459652,-16.894758,-0.85183775,-53.86349,35.02411,-83.04835,13.794179,10.912494,5.941749,14.412113,54.2586,47.63826,55.274517,-8.578323,-9.32886,-12.782071,8.796217,8.151755,-2.955994,20.884863,10.617047,-18.893366,-8.542445,-54.086517,-2.6093209,-8.144825,45.90878,-9.056163,5.6292224
36,-0.0383937731385231,-9.288385391235352,65.33606719970703,-2.531079743045898,11.633733959167296,-115.26336987733826,7.369212,-16.95609,-1.108622,-53.517418,34.907578,-84.01841,13.830737,10.929062,5.9914527,14.394879,54.471973,47.81746,55.010574,-8.387098,-9.308068,-12.609098,8.965777,8.683059,-3.0842578,20.691275,9.892633,-18.599094,-8.677903,-55.065357,-2.3141363,-8.160815,45.069195,-9.763422,6.0043645
37,-0.098365917801857,-9.679736137390137,65.2267837524414,-2.5661365386479207,11.798958622576944,-115.2439961388115,7.26746,-16.996712,-1.3327433,-53.20294,34.797874,-84.90087,13.921704,10.866882,6.030561,14.38482,54.655033,47.97097,54.752457,-8.267914,-9.236466,-12.448358,9.156107,8.809211,-3.0523925,20.481518,10.028702,-18.690514,-8.821704,-56.16407,-2.1094968,-8.167309,44.66155,-10.854025,6.1362767
38,-0.16006678342819214,-10.083127975463867,65.11292266845703,-2.5869630599757953,11.951398257718768,-115.2282346289923,7.1475844,-17.027735,-1.5509661,-52.886395,34.691418,-85.71865,14.004835,10.740755,6.040872,14.380943,54.82869,48.112312,54.471874,-8.210586,-9.110728,-12.323528,9.363971,8.929015,-3.0203457,20.238123,10.221852,-18.79827,-8.972982,-57.339325,-1.9700702,-8.155665,44.560307,-12.2094555,6.112316
39,-0.2277165651321411,-10.491164207458496,64.99299621582031,-2.596196954454544,12.086856042520031,-115.19788770409303,7.0146785,-17.037138,-1.8002875,-52.509865,34.62927,-86.47602,14.009049,10.598491,6.042436,14.380297,55.026196,48.24251,54.14244,-8.215701,-8.980775,-12.238542,9.582389,8.904692,-2.9246135,19.96253,10.748113,-19.03467,-9.125781,-58.464714,-1.8576115,-8.112124,44.622746,-13.614304,6.1093016
40,-0.29396283626556396,-10.903268814086914,64.86769104003906,-2.5954087292127386,12.200758147863528,-115.13326829275024,6.8774385,-17.011488,-2.0121794,-52.180992,34.615887,-87.15672,14.039113,10.503599,6.0924153,14.387812,55.197594,48.327755,53.823387,-8.299244,-8.922224,-12.144127,9.8019905,9.19312,-2.9264522,19.625372,10.713622,-18.976671,-9.266297,-59.409843,-1.7431746,-8.020558,44.69835,-14.83927,6.2935615
41,-0.36818161606788635,-11.319375991821289,64.73908996582031,-2.5751302632556916,12.288094420860697,-115.02225096930113,6.735922,-16.947615,-2.1962826,-51.886726,34.63753,-87.77047,14.075748,10.463382,6.174774,14.406659,55.3548,48.366943,53.499283,-8.495756,-8.991223,-12.04414,10.023356,9.682827,-2.981161,19.224947,10.366709,-18.754309,-9.390131,-60.109993,-1.6477523,-7.887595,44.693466,-15.889486,6.814227
42,-0.44659990072250366,-11.746166229248047,64.60681915283203,-2.5379239047260884,12.352644372799766,-114.87728461472219,6.582721,-16.849918,-2.4098158,-51.5319,34.736584,-88.33145,14.018197,10.45058,6.289713,14.442601,55.550377,48.35297,53.126366,-8.7537565,-9.132613,-11.960611,10.25071,9.7536125,-2.869571,18.797895,10.894029,-18.902927,-9.510724,-60.618027,-1.5821432,-7.7188597,44.652737,-16.838316,7.541109
43,-0.5267273783683777,-12.182640075683594,64.47579193115234,-2.5030130063361447,12.403316493743418,-114.71702831875521,6.4272165,-16.726536,-2.5767663,-51.250023,34.842403,-88.79369,14.034996,10.451468,6.408839,14.484505,55.71226,48.319847,52.770996,-9.04991,-9.256846,-11.887135,10.480559,10.191018,-2.8657527,18.317255,10.761222,-18.7104,-9.629747,-60.986824,-1.5097805,-7.4924107,44.64842,-17.571684,8.2137165
