Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
22,0.4644889235496521,1.1601604223251343,68.05083465576172,-0.5314164937264214,2.2605809880045955,-94.08062492108942,4.6279383,-11.304054,-1.1546934,-62.832527,49.963005,-56.1055,25.167505,10.168736,6.992304,-1.1434789,60.645035,47.42505,62.72735,12.258776,-8.045997,-4.237062,3.748198,-3.0310135,4.6965847,18.406574,12.74022,-11.917248,-4.639268,-4.017929,-4.7692266,-9.356757,13.825328,-11.316075,5.0839176
23,0.46361619234085083,1.1022716760635376,68.06639862060547,-0.559875600364344,2.5343862294748036,-94.19564678955379,4.6733823,-11.844983,-0.044067703,-61.200096,48.75915,-59.96703,26.556114,10.995862,7.0385275,-0.21490017,59.003414,46.49921,67.12679,13.806881,-8.483678,-4.4604654,3.7153056,-3.4083936,4.777537,18.537376,13.022933,-12.075145,-4.67725,-4.5111556,-4.7689595,-9.204886,14.158903,-11.450731,5.0806894
24,0.46313992142677307,1.0308791399002075,68.08241271972656,-0.5954065673540649,2.8473854461721335,-94.29679028856363,4.694992,-12.45397,1.3062403,-59.417778,47.29629,-63.99596,27.762747,11.60846,6.994669,0.9782032,57.188526,45.216614,71.616486,14.925645,-8.732026,-4.6375566,3.6786518,-3.8824193,4.8835754,18.652657,13.419736,-12.285768,-4.715935,-5.0598645,-4.768541,-9.061296,14.535343,-11.610878,5.0820584
25,0.46274977922439575,0.9577635526657104,68.09583282470703,-0.6391531978244533,3.204259586008562,-94.38605814634555,4.68778,-13.127469,2.882056,-57.49364,45.544292,-68.20031,28.736845,11.923958,6.869116,2.4330907,55.216476,43.50069,76.203575,15.53717,-8.7903385,-4.7411566,3.6425679,-4.502394,5.028457,18.746637,13.995252,-12.568064,-4.7547975,-5.703371,-4.770728,-8.925663,15.0024,-11.811542,5.0899367
26,0.46377068758010864,0.8869573473930359,68.10682678222656,-0.6900707046338354,3.5996128394750913,-94.46768111876145,4.659514,-13.855188,4.675204,-55.4394,43.492718,-72.59349,29.465622,12.019278,6.7047305,4.141956,53.09641,41.372223,80.91875,15.671061,-8.704722,-4.8509893,3.6071017,-5.2428865,5.203272,18.824097,14.708071,-12.901747,-4.7915072,-6.431396,-4.775122,-8.795248,15.544089,-12.040837,5.102231
27,0.46578702330589294,0.8049532771110535,68.11568450927734,-0.7458214054215843,4.026223646082057,-94.53490210787184,4.616186,-14.650444,6.667219,-53.31693,41.21427,-76.987404,29.9229,12.028409,6.5648856,6.0893736,50.8825,38.922054,85.57768,15.36298,-8.468724,-5.117889,3.5627959,-6.0550184,5.39572,18.888926,15.503395,-13.274744,-4.8253508,-7.217644,-4.7820206,-8.668494,16.145336,-12.299617,5.1143937
28,0.4647500813007355,0.7192943096160889,68.11927795410156,-0.8025842234610098,4.4763948316835664,-94.58096391956829,4.563556,-15.525761,8.820836,-51.216515,38.78978,-81.16598,30.119062,12.093283,6.5154915,8.24804,48.652782,36.24688,89.97178,14.690145,-8.077219,-5.689252,3.5000992,-6.950577,5.611151,18.939827,16.410788,-13.693212,-4.853602,-8.094706,-4.7966313,-8.539024,16.870476,-12.607595,5.116894
29,0.4634154140949249,0.6297569870948792,68.11506652832031,-0.8584625987069172,4.947939607519165,-94.5967671199436,4.502352,-16.475346,11.088648,-49.202957,36.23664,-85.05174,30.143696,12.277728,6.5563087,10.590861,46.451584,33.34179,94.03095,13.633098,-7.4881415,-6.6651354,3.4075189,-7.9315467,5.848483,18.978018,17.442526,-14.1675625,-4.874201,-9.06049,-4.821987,-8.4047575,17.721106,-12.966666,5.1152763
30,0.4573712646961212,0.531430184841156,68.10507202148438,-0.9130146013979336,5.444820271560001,-94.58875785231254,4.429725,-17.495125,13.427962,-47.310253,33.5377,-88.66375,29.99528,12.533654,6.685937,13.083508,44.321533,30.183653,97.76284,12.206501,-6.7352605,-7.9822335,3.2934728,-8.974653,6.102916,19.003996,18.550844,-14.676389,-4.8932576,-10.097794,-4.851449,-8.269489,18.665264,-13.368046,5.1082425
31,0.4551592171192169,0.4440136253833771,68.08372497558594,-0.9684558561946474,5.969094929697688,-94.57334387057455,4.346283,-18.601421,15.802192,-45.58431,30.736061,-91.935005,29.578388,12.835172,6.9592724,15.671696,42.35656,26.863146,101.064354,10.5963955,-5.9202046,-9.52746,3.1780777,-10.142303,6.3829517,19.007437,19.8148,-15.239048,-4.8974705,-11.257105,-4.894059,-8.130777,19.761929,-13.819118,5.0914764
32,0.4564172625541687,0.35342127084732056,68.05490112304688,-1.0244306561195937,6.52313357798458,-94.56598736654514,4.2530155,-19.810509,18.175587,-44.07327,27.885212,-94.79744,28.81013,13.149267,7.425278,18.278372,40.673973,23.49465,103.82697,9.022948,-5.148362,-11.169057,3.080884,-11.38253,6.670022,18.989067,21.14607,-15.822788,-4.887662,-12.506735,-4.9465756,-7.993073,20.966349,-14.307183,5.057964
33,0.4550897479057312,0.25065913796424866,68.01519775390625,-1.0827182234270958,7.111831244739183,-94.56684426447549,4.135296,-20.001955,20.515827,-42.79827,24.99923,-97.24278,27.635344,13.5373125,8.136457,20.826122,39.349976,20.135706,105.99024,7.5949225,-4.396143,-12.9593725,3.0059886,-12.704126,6.972041,18.940819,22.56228,-16.438383,-4.866794,-13.850595,-5.0046635,-7.8586154,22.290367,-14.8440275,4.999485
34,0.46420684456825256,0.14989003539085388,67.96377563476562,-1.1431759667536938,7.733103337303353,-94.5683600095689,3.9998744,-20.001955,22.768946,-41.775978,22.11182,-99.26878,26.1777,13.99058,9.028737,23.226294,38.41212,16.82605,107.55587,6.3309402,-3.6318338,-14.863601,2.9425154,-14.121577,7.279553,18.865608,24.074312,-17.085752,-4.82223,-15.290161,-5.07678,-7.723651,23.719297,-15.41206,4.929202
35,0.4684256911277771,0.05305483937263489,67.90081024169922,-1.203220954921874,8.37779047172612,-94.57437600620167,3.870738,-20.001955,24.827118,-41.04635,19.345364,-100.79354,24.632725,14.359329,9.96257,25.3546,37.895256,13.688849,108.52388,5.3001513,-2.960974,-16.60739,2.8878424,-15.602412,7.5976844,18.774406,25.641193,-17.745378,-4.7744465,-16.807743,-5.150776,-7.587065,25.234922,-16.0061,4.841012
36,0.47642937302589417,-0.04125162959098816,67.82423400878906,-1.2605956789275985,9.036803224479469,-94.58857326059241,3.770292,-20.001955,26.550817,-40.663486,16.860044,-101.71444,23.221645,14.498681,10.793698,27.067766,37.82059,10.854738,108.88819,4.5444403,-2.490665,-17.910585,2.8391345,-17.124273,7.915938,18.680044,27.247849,-18.419504,-4.7247396,-18.381308,-5.2329135,-7.444896,26.814344,-16.61796,4.7481923
37,0.4819706082344055,-0.13621151447296143,67.73529815673828,-1.3129126167972613,9.706918918061545,-94.61210699261188,3.7080882,-20.001955,27.861105,-40.661747,14.746326,-101.94763,21.963713,14.231881,11.482486,28.298222,38.198696,8.367847,108.60939,4.0889406,-2.2946398,-18.56205,2.7965682,-18.662006,8.230977,18.585869,28.859331,-19.094692,-4.67971,-19.993979,-5.3193507,-7.298483,28.437767,-17.243004,4.6391277
