Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
35,0.3916991949081421,-3.87615704536438,67.50640106201172,-0.7789523663952617,6.451293266417106,-83.0528187913754,-6.883143,-4.97056,10.032382,-62.303062,28.253086,-30.096678,-16.765411,1.721945,-0.45511726,0.987467,67.01872,70.86725,41.586937,8.5002,-12.119588,12.554685,0.6728347,-7.1535134,11.493679,37.59972,28.655329,-18.430994,-8.047612,2.3945482,-5.4427075,-26.315285,10.745361,-16.492449,10.84639
36,0.4037129580974579,-4.045660972595215,67.43041229248047,-0.5882877221575892,6.401574012546104,-81.67728058375495,-8.000326,-5.0004463,10.330156,-62.293945,27.79233,-29.699596,-17.107483,1.689981,-0.602949,0.5752811,67.42445,71.221756,41.75823,9.382983,-12.522039,13.201927,0.40108457,-6.9738364,11.083127,37.23355,28.330275,-18.646553,-8.335942,2.8105528,-5.6898627,-27.438835,11.129639,-16.942678,11.15461
37,0.4205210208892822,-4.215210914611816,67.36506652832031,-0.3695692583713893,6.3460974248442446,-80.27512316896865,-9.127522,-5.0299354,10.7328615,-62.294033,27.201689,-29.442062,-17.18105,1.6915485,-0.7670873,-0.0037362634,67.89515,71.50902,41.84493,9.968891,-12.814986,13.486566,0.13181327,-6.846077,10.576304,36.333187,27.869877,-18.727213,-8.438862,3.3232856,-5.887152,-28.593838,11.277578,-17.25209,11.438917
38,0.43505075573921204,-4.389248847961426,67.31561279296875,-0.1302182751644239,6.278476871961211,-78.84247670951068,-10.274313,-5.0615044,11.219948,-62.300186,26.556875,-29.286554,-17.08589,1.7156463,-0.9248875,-0.730264,68.38593,71.7285,41.91469,10.270681,-13.016503,13.488547,-0.12808196,-6.8317533,10.052664,35.107998,27.508562,-18.837019,-8.498856,3.9163196,-6.0497704,-29.789564,11.285517,-17.479374,11.69816
39,0.4399506449699402,-4.561631202697754,67.27436065673828,0.11939487066088493,6.1919932325256095,-77.38868117917413,-11.440366,-5.0917573,11.638097,-62.308273,25.98783,-29.05662,-17.01404,1.7126977,-1.0812938,-1.383551,68.73239,71.75905,42.271606,10.604773,-13.204253,13.226029,-0.38839325,-6.772738,9.4803,33.77628,27.042341,-18.867123,-8.546847,4.5235596,-6.2096386,-31.00566,11.295693,-17.640263,11.899097
40,0.4437703490257263,-4.728693008422852,67.21517181396484,0.3767898804199858,6.081462942274561,-75.92617585407724,-12.622197,-5.117501,12.30438,-62.30326,25.126986,-29.05381,-16.836563,1.7109061,-1.2049928,-2.404525,69.21094,72.031,42.422535,10.778066,-13.269424,12.810371,-0.66023535,-6.7865624,8.98507,32.49871,26.81976,-18.95507,-8.542424,5.075668,-6.4135404,-32.215706,11.456823,-17.70769,11.99122
41,0.44690462946891785,-4.905165195465088,67.16139221191406,0.6360031690655344,5.939059033012052,-74.44686108700762,-13.827389,-5.1350975,12.90039,-62.279205,24.316938,-28.958973,-16.765823,1.6550478,-1.3299423,-3.322624,69.5649,72.166565,42.866657,11.139251,-13.376254,12.1224375,-0.9430792,-6.7750163,8.514237,31.30816,26.648935,-19.000887,-8.468349,5.6877737,-6.585896,-33.471855,11.57688,-17.516687,11.923561
42,0.45250505208969116,-5.083140850067139,67.10551452636719,0.9031057683822302,5.766525066770577,-72.94853915254942,-15.0549345,-5.1473093,13.456807,-62.25363,23.506554,-28.806738,-16.711927,1.5640606,-1.4625243,-4.1779113,69.78363,72.12129,43.60089,11.638029,-13.508116,11.2072315,-1.23554,-6.782068,8.06215,30.116617,26.5811,-19.04458,-8.345939,5.9856243,-6.9969378,-34.743572,12.475796,-17.342093,11.665092
43,0.4541747272014618,-5.252014636993408,67.04063415527344,1.1596002209137903,5.5750820972700925,-71.44759862424078,-16.292904,-5.1521378,13.993122,-62.22414,22.67139,-28.60354,-16.724184,1.4428467,-1.578695,-4.9871826,69.874016,71.951805,44.62578,12.31507,-13.585009,10.145616,-1.5310761,-6.833827,7.6581664,28.92891,26.642227,-19.116758,-8.2040205,4.857981,-8.479805,-35.819492,16.591665,-18.109226,11.193678
44,0.4549756646156311,-5.422579765319824,66.97708892822266,1.3862756815652482,5.379360439063409,-69.96000536823452,-17.52894,-5.148317,14.52214,-62.181854,21.80008,-28.350035,-16.865202,1.2946408,-1.6585315,-5.761125,69.851425,71.71251,45.937374,13.215851,-13.526085,9.014855,-1.8220551,-6.8854775,7.2949543,27.758331,26.72841,-19.20074,-8.074282,3.77313,-9.986702,-36.77395,20.58616,-18.140472,10.440708
45,0.4712587296962738,-5.605966091156006,66.91394805908203,1.5825925527252191,5.1859000645996405,-68.4821434946107,-18.768402,-5.144846,15.053448,-62.1189,20.896206,-28.0538,-17.179787,1.1207851,-1.6876113,-6.5091996,69.72888,71.43647,47.514435,14.427138,-13.283411,7.7565026,-2.1028092,-6.926362,6.958895,26.603765,26.818499,-19.298292,-7.9553943,2.6533124,-11.576595,-37.58732,24.671602,-17.487236,9.477919
46,0.49222296476364136,-5.786847114562988,66.85509490966797,1.7548386645017642,4.989440491835169,-67.00791838965651,-20.014925,-5.1378803,15.593726,-62.034286,19.955164,-27.72786,-17.624437,0.9222817,-1.6801363,-7.233169,69.509476,71.12013,49.34768,15.883732,-12.908034,6.3594217,-2.3775592,-6.9724536,6.64945,25.460428,26.929182,-19.394342,-7.831934,1.4890826,-13.2624855,-38.289463,28.904188,-16.318216,8.373695
47,0.5221717357635498,-5.96551513671875,66.80413818359375,1.8957155969034558,4.790215298019887,-65.55022723420161,-21.253094,-5.1054087,16.146791,-61.931335,18.957054,-27.3781,-18.131737,0.7014061,-1.6596444,-7.9259243,69.192894,70.75181,51.457912,17.404085,-12.456709,4.972586,-2.6529055,-7.000723,6.366629,24.337969,27.027382,-19.485304,-7.709836,0.26304823,-14.998094,-38.84089,33.17314,-14.782344,7.0963974
48,0.5665593147277832,-6.155481338500977,66.75730895996094,1.9987612090989093,4.588911554396432,-64.12158071247958,-22.467178,-5.022345,16.714243,-61.81577,17.878422,-27.007727,-18.630804,0.45975953,-1.649321,-8.577907,68.77259,70.308754,53.865345,18.807413,-11.974621,3.7465425,-2.9358544,-6.9894423,6.1184244,23.24498,27.10015,-19.58374,-7.6006103,-1.0266321,-16.713991,-39.21628,37.31359,-13.010456,5.600602
49,0.6054391860961914,-6.340141773223877,66.71749114990234,2.0634168372723636,4.388222398131695,-62.72193683223501,-23.651146,-4.8595877,17.295408,-61.6948,16.689575,-26.617027,-19.091608,0.19746886,-1.6535816,-9.178269,68.23291,69.77663,56.595047,20.05224,-11.450406,2.6891384,-3.2368503,-6.9526005,5.913698,22.186367,27.149462,-19.682411,-7.5040603,-2.453502,-18.448576,-39.41526,41.42241,-10.912582,3.7263913
