Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
34,0.017951149493455887,1.2787237167358398,68.07333374023438,0.5893683185112314,0.781669362509698,-90.24916050705525,3.1979303,-7.204455,1.4736614,-69.47117,29.541765,-23.423206,-15.090388,-0.50834996,-1.6162925,0.7052947,71.89126,16.654762,27.374825,4.588107,-1.0417318,-6.1940494,1.5971488,-1.9084288,1.4356728,8.892373,10.8386545,-9.733205,-2.7300024,-2.6036658,-3.2013786,-7.1938868,12.875796,-11.750713,2.8338218
35,0.020533742383122444,1.279526948928833,68.07258605957031,0.5890014411649772,0.7750836538704794,-90.24899874291562,3.187735,-7.195941,1.4755247,-69.4699,29.540564,-23.423376,-15.076304,-0.5075785,-1.606968,0.7043554,71.89248,16.657827,27.379997,4.5963626,-1.0443921,-6.180371,1.5998499,-1.9019687,1.4334512,8.890265,10.838456,-9.733464,-2.7276194,-2.5921412,-3.2032044,-7.196211,12.869529,-11.7490835,2.8364856
36,0.021977199241518974,1.2796368598937988,68.07201385498047,0.5909665623043054,0.772818242804741,-90.24735012850124,3.1827,-7.190034,1.4793967,-69.46757,29.537903,-23.429674,-15.06414,-0.5062737,-1.6014061,0.7022682,71.89528,16.664991,27.386972,4.6002026,-1.0493007,-6.174735,1.6021717,-1.8992745,1.42908,8.886804,10.838856,-9.734799,-2.7254183,-2.5957508,-3.2085402,-7.199388,12.883397,-11.756544,2.8388412
37,0.02238510549068451,1.2770969867706299,68.0719985961914,0.5938127566264071,0.7774362181878998,-90.24304716936217,3.19261,-7.1944265,1.4830608,-69.465164,29.537199,-23.441853,-15.055273,-0.5050039,-1.6001906,0.6993571,71.89823,16.671486,27.397646,4.6034856,-1.0570713,-6.177622,1.6040941,-1.9039794,1.4242014,8.880502,10.838731,-9.735054,-2.7237067,-2.6067677,-3.2149456,-7.2055707,12.901943,-11.767919,2.8408804
38,0.02314024604856968,1.2730255126953125,68.0727767944336,0.5980384182119084,0.7862714016197484,-90.23690625281446,3.2036424,-7.200424,1.4837059,-69.464615,29.53783,-23.45504,-15.047792,-0.50533324,-1.6016244,0.69850504,71.89896,16.673935,27.408863,4.6072845,-1.0630236,-6.183589,1.6057321,-1.9128613,1.416895,8.872427,10.838427,-9.735339,-2.7210457,-2.6184413,-3.2235684,-7.2138567,12.916121,-11.778175,2.8439286
39,0.024180788546800613,1.2687668800354004,68.07305908203125,0.6019352454751971,0.7956762362886515,-90.2306818678404,3.2386544,-7.218801,1.4873778,-69.460175,29.543453,-23.476673,-15.048592,-0.50107163,-1.6030232,0.69061226,71.903885,16.688675,27.421034,4.6029882,-1.0779359,-6.197238,1.6068752,-1.9194039,1.4091859,8.86479,10.837959,-9.738414,-2.7180727,-2.6375692,-3.233083,-7.221446,12.942614,-11.793808,2.8473682
40,0.024414481595158577,1.2656826972961426,68.07347869873047,0.6060608319297747,0.801852884924809,-90.22574736212476,3.2528563,-7.2239013,1.4886864,-69.45817,29.545986,-23.487352,-15.052573,-0.49997148,-1.605801,0.68645394,71.90621,16.694433,27.430458,4.602928,-1.0834743,-6.2016435,1.6074094,-1.9270041,1.4031643,8.859543,10.839321,-9.738695,-2.7159085,-2.649867,-3.2409027,-7.2266293,12.960666,-11.804986,2.8498461
41,0.02591550536453724,1.264715552330017,68.07343292236328,0.6096841352438045,0.8037212934006422,-90.22282385390075,3.2662878,-7.222482,1.4910458,-69.45429,29.550634,-23.493631,-15.073163,-0.4994966,-1.6091464,0.67775315,71.910774,16.707075,27.429821,4.5970483,-1.0852141,-6.2055926,1.6072857,-1.9275233,1.3964759,8.857962,10.839004,-9.74009,-2.712445,-2.6597347,-3.248823,-7.2279677,12.978459,-11.81425,2.853399
42,0.027873262763023376,1.2649476528167725,68.0732421875,0.6121992127409664,0.8032584776245155,-90.22089608374486,3.270456,-7.2186713,1.4917704,-69.4532,29.550364,-23.490545,-15.096471,-0.50146776,-1.6142422,0.6750742,71.91219,16.709831,27.437185,4.596951,-1.0860924,-6.201433,1.6065385,-1.9274482,1.3911572,8.858535,10.839011,-9.73996,-2.708666,-2.6660035,-3.2552197,-7.227191,12.991493,-11.820271,2.857115
43,0.02955307811498642,1.2657065391540527,68.07293701171875,0.6132813213284019,0.801430014618752,-90.21982119923017,3.276842,-7.206423,1.4932579,-69.45125,29.550177,-23.488403,-15.118847,-0.50268656,-1.6198809,0.6699956,71.91519,16.716274,27.439564,4.593527,-1.0850484,-6.198251,1.6054577,-1.9270353,1.3881229,8.860072,10.839189,-9.738835,-2.7056372,-2.667511,-3.2588453,-7.2255297,12.997291,-11.822666,2.8599582
