Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
32,-0.39707353711128235,-2.442396879196167,78.28857421875,-2.067574191645536,1.0562587843688647,-85.25007935789276,-5.6613803,14.219364,34.77439,32.11325,-19.158422,-0.3040541,5.9186745,-1.9263042,-22.529795,6.895034,-13.124458,4.044395,5.7370105,3.394404,16.981518,-0.11962064,16.398611,-16.553,61.930893,3.4367898,-2.0758243,-0.057288256,-1.1567664,-21.100475,46.69102,58.074734,-13.747032,2.992007,9.596728
33,-0.30786851048469543,-2.6720073223114014,78.219482421875,-1.9566626992928393,1.0696007234569505,-84.28784949813523,-5.296917,14.024776,35.57006,31.69862,-19.424866,-0.31851348,6.2973347,-2.2295232,-23.473017,7.0620236,-13.5237,4.285339,6.230839,3.3778565,16.89639,0.29168332,16.447252,-16.216064,61.916523,3.0370698,-2.0117054,-0.0030549532,-1.5216881,-21.168756,47.38802,57.75163,-14.728474,3.644038,10.834389
34,-0.20606210827827454,-2.892054319381714,78.14703369140625,-1.7969217657063106,1.0848852135989147,-83.26958264472425,-4.8279467,13.732003,36.405865,31.091688,-19.723566,-0.5872424,6.686524,-2.5997775,-24.471546,7.235862,-13.918409,4.550748,6.674189,3.3029773,16.768158,0.767174,16.498896,-15.847392,61.899673,2.6830122,-1.9059271,0.04257203,-1.8705529,-21.204794,47.902348,57.30008,-15.634319,4.259095,12.106284
35,-0.10834061354398727,-3.131315231323242,78.0779037475586,-1.5826243965153033,1.0985196858819142,-82.21290907207616,-4.4181848,13.204635,36.78968,30.378187,-19.907217,-0.9660327,6.7337966,-3.2108202,-25.48891,8.290447,-14.782923,4.8390784,7.0910897,3.1599853,16.620108,1.2826122,16.557644,-15.451272,61.879387,2.4169044,-1.7855915,0.08703674,-2.2166917,-21.21126,48.256836,56.75624,-16.447168,4.7928295,13.231684
36,0.0004246481694281101,-3.394054889678955,78.00423431396484,-1.3081150448847414,1.1066980883646043,-81.13547245100143,-4.13014,12.430391,36.540287,29.629154,-19.914904,-1.214225,6.715335,-3.963198,-26.516285,9.605791,-15.781271,5.155571,7.503934,2.9385948,16.476456,1.8136251,16.629436,-15.032454,61.854633,2.277865,-1.6779065,0.13773021,-2.577135,-21.194355,48.48978,56.153305,-17.130495,5.210031,14.024377
37,0.12856073677539825,-3.655987501144409,77.94422912597656,-0.9616860290125275,1.1210572869622006,-80.03230648965783,-3.8758407,11.453212,35.783302,28.752745,-19.788916,-1.3273442,6.4108877,-4.957957,-27.532032,11.578328,-17.088789,5.476014,7.9011793,2.6249058,16.320683,2.3674493,16.71885,-14.600358,61.8273,2.3100748,-1.5788611,0.18565713,-2.953025,-21.158342,48.616463,55.484013,-17.575426,5.5263247,14.433712
38,0.2637065351009369,-3.9187841415405273,77.88299560546875,-0.5487991660315132,1.1358558165368975,-78.89691731548334,-3.7149103,10.370118,34.72758,27.996752,-19.72824,-1.4201282,6.160868,-6.036856,-28.560694,13.47531,-18.33161,5.7903295,8.275538,2.2264302,16.149555,2.956269,16.82849,-14.15629,61.790745,2.4699326,-1.477166,0.22910216,-3.3407238,-21.105618,48.635834,54.730885,-17.805952,5.7707033,14.547491
39,0.39037421345710754,-4.176279067993164,77.8134765625,-0.08925097827163071,1.1219523691238178,-77.7449919206137,-3.5257804,9.221287,33.57463,27.232325,-19.6379,-1.5053205,5.8262644,-7.271999,-29.575663,15.705022,-19.68129,6.0606675,8.653413,1.7656343,16.007822,3.563748,16.961586,-13.686453,61.73054,2.6693125,-1.3895006,0.2842531,-3.7488418,-21.04142,48.566574,53.9063,-17.980524,5.930123,14.387339
40,0.5189146399497986,-4.431416034698486,77.72806549072266,0.3958479606654966,1.0510591894358596,-76.59212853607141,-3.2965777,8.09977,32.488678,26.582249,-19.565493,-1.5303684,5.4286065,-8.649861,-30.568485,18.293798,-21.064257,6.229833,9.0594425,1.2649223,15.941337,4.1725507,17.121336,-13.169698,61.633644,2.8239849,-1.3332152,0.3653509,-4.18926,-20.973482,48.439125,53.023247,-18.248816,5.989481,13.973987
41,0.6502454876899719,-4.698404788970947,77.63084411621094,0.9300770018432126,0.9083566039488824,-75.43867660644533,-3.0039258,6.9807324,31.503796,26.040806,-19.500431,-1.4737587,4.977338,-10.217878,-31.559666,21.30585,-22.43218,6.251433,9.498531,0.6999646,15.972004,4.7834363,17.311327,-12.586527,61.4919,2.9614675,-1.3154349,0.4650269,-4.6598797,-20.907513,48.268867,52.060757,-18.587898,5.9919453,13.264652
42,0.7915621399879456,-4.969244003295898,77.5239486694336,1.513825894446731,0.7087942988932459,-74.2783708732687,-2.668079,5.8300962,30.533112,25.57413,-19.43843,-1.3617828,4.482177,-11.979482,-32.559223,24.689726,-23.663925,6.085263,9.955707,0.0688627,16.075455,5.409816,17.532911,-11.935215,61.30683,3.117554,-1.3272921,0.57031673,-5.1577816,-20.847708,48.057304,51.006725,-18.921606,5.937004,12.26164
