Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
39,0.1074591800570488,2.9036865234375,78.5036849975586,1.065909038444087,-1.1774835171806073,-92.7675851942078,0.2793289,2.8456452,5.536422,6.5748353,-4.8722653,-3.5198095,-0.17083746,-5.3022876,-9.633225,8.282273,-9.638497,3.0656595,-4.246655,-1.3367106,8.467686,6.598327,17.832054,-22.753172,55.522614,27.150124,-4.3100424,0.27471456,1.0877777,-11.695406,17.370913,61.01399,-25.790638,-4.210593,-12.411802
40,0.10516027361154556,2.906559944152832,78.50261688232422,1.0618100593997384,-1.1756047158026597,-92.7535080817931,0.27149796,2.8493075,5.5217385,6.5744176,-4.8673797,-3.5207634,-0.17665409,-5.2993846,-9.6476345,8.292493,-9.644088,3.0631876,-4.2576594,-1.3314482,8.46429,6.6022315,17.828873,-22.75419,55.517693,27.1616,-4.313202,0.27380282,1.0861818,-11.682063,17.36012,61.014057,-25.800282,-4.2036815,-12.403664
41,0.10071521252393723,2.9091763496398926,78.50236511230469,1.0625353745682784,-1.1797187674300544,-92.74626891061735,0.2724562,2.8502474,5.5128965,6.573973,-4.8637314,-3.5233324,-0.17804405,-5.298976,-9.654961,8.305278,-9.651432,3.059574,-4.2592115,-1.3332285,8.470037,6.602278,17.82418,-22.757168,55.513374,27.143147,-4.3211246,0.27096114,1.0851169,-11.66301,17.348925,61.020004,-25.80896,-4.2034345,-12.397697
42,0.1008887067437172,2.912869691848755,78.5027847290039,1.0663293509983156,-1.1876580233773097,-92.74314256842412,0.27746785,2.8447552,5.5085692,6.5738926,-4.8602,-3.5218706,-0.1759128,-5.3052135,-9.657366,8.31488,-9.654839,3.060337,-4.257144,-1.3374037,8.482661,6.5997343,17.82046,-22.760128,55.508392,27.103785,-4.3357882,0.2644302,1.0904651,-11.648733,17.344099,61.02014,-25.81282,-4.2083735,-12.390988
43,0.09972695261240005,2.9151487350463867,78.50291442871094,1.0709750198717278,-1.195533383804541,-92.74145550405859,0.28455904,2.8395848,5.5056415,6.5728483,-4.857557,-3.521557,-0.17756107,-5.3118005,-9.657909,8.334785,-9.665054,3.0603023,-4.2491894,-1.3429894,8.496369,6.594696,17.816673,-22.76461,55.504135,27.065872,-4.3495293,0.2580931,1.0896885,-11.635052,17.344683,61.025993,-25.8129,-4.21224,-12.385565
44,0.1006779745221138,2.9188995361328125,78.50397491455078,1.0746192098490837,-1.1995930899426213,-92.73839312876129,0.2848129,2.8339958,5.5024486,6.5730596,-4.853847,-3.5195906,-0.17199312,-5.3169703,-9.660368,8.327209,-9.658624,3.0614781,-4.2455807,-1.347898,8.505319,6.5899625,17.81279,-22.768333,55.502552,27.042723,-4.3566785,0.25669044,1.0946186,-11.621833,17.346344,61.029327,-25.83128,-4.213274,-12.386596
45,0.09795166552066803,2.9207236766815186,78.50386810302734,1.0763222450142476,-1.1980910599972434,-92.73291779177967,0.27955985,2.8333876,5.4974627,6.5739365,-4.8513737,-3.5208225,-0.18066421,-5.318757,-9.664434,8.3415575,-9.66576,3.0593367,-4.2404237,-1.3528833,8.506742,6.585103,17.807405,-22.771553,55.503548,27.053425,-4.3524528,0.26192084,1.0960177,-11.604295,17.348904,61.038475,-25.86939,-4.2078238,-12.395202
46,0.09310214221477509,2.925121307373047,78.50259399414062,1.0769718823359793,-1.1933870242371096,-92.72659835864107,0.26858488,2.8357446,5.4919853,6.574541,-4.8463807,-3.523728,-0.20826936,-5.3196344,-9.667997,8.384292,-9.685802,3.0545518,-4.2334538,-1.3575624,8.505442,6.5822253,17.80322,-22.771774,55.501003,27.085238,-4.342904,0.2689421,1.0947022,-11.591304,17.351128,61.050056,-25.920351,-4.20237,-12.405301
47,0.0894005298614502,2.928182363510132,78.50270080566406,1.0777239939626373,-1.1873991519833882,-92.72078465951327,0.2571621,2.8371632,5.4873075,6.5753145,-4.842454,-3.5259464,-0.21961169,-5.3187017,-9.672604,8.391379,-9.687753,3.0509186,-4.227874,-1.361304,8.503914,6.5808015,17.800106,-22.77045,55.49648,27.114264,-4.333747,0.27505678,1.0960071,-11.582193,17.352577,61.05887,-25.973219,-4.1990085,-12.413763
48,0.09114056825637817,2.9318389892578125,78.5037841796875,1.078344760618088,-1.1817518731253678,-92.71646563492186,0.24625854,2.834697,5.4845176,6.5749707,-4.8374863,-3.5244665,-0.21886246,-5.3199983,-9.676661,8.370477,-9.672857,3.051864,-4.2219296,-1.3649383,8.503442,6.578628,17.796158,-22.767967,55.495647,27.125603,-4.329209,0.27937102,1.0942044,-11.571188,17.355314,61.071552,-26.011173,-4.192942,-12.421035
49,0.0904368907213211,2.9358856678009033,78.50384521484375,1.0779337915391833,-1.176459798113096,-92.71464670357697,0.23693682,2.8355083,5.4827437,6.5733995,-4.8314977,-3.5263488,-0.22914222,-5.319442,-9.678858,8.372426,-9.669877,3.0503986,-4.2136865,-1.3661969,8.505265,6.5785074,17.795187,-22.76765,55.49198,27.103819,-4.3366985,0.2789691,1.0928673,-11.568692,17.356083,61.081367,-26.026121,-4.191183,-12.41656
50,0.08709043264389038,2.9443857669830322,78.50350952148438,1.0776538795047126,-1.1703278049295107,-92.71446395343762,0.22177868,2.8389566,5.4816947,6.574385,-4.822368,-3.5310626,-0.2531678,-5.317728,-9.679427,8.3930855,-9.673262,3.0456975,-4.2105308,-1.3679012,8.508391,6.5782266,17.792341,-22.765684,55.489456,27.057,-4.3435626,0.27675247,1.0884331,-11.561775,17.359236,61.09532,-26.037802,-4.1889157,-12.4123745
51,0.08524859696626663,2.947617769241333,78.50430297851562,1.0773660123532054,-1.165155829061493,-92.71475891435298,0.21289276,2.8409882,5.4812365,6.5744476,-4.8177094,-3.5345697,-0.2553928,-5.3146806,-9.68118,8.378596,-9.662168,3.043295,-4.2069016,-1.3687419,8.512402,6.5783477,17.790525,-22.764463,55.48917,27.010231,-4.355625,0.2756894,1.0866674,-11.557582,17.360922,61.109844,-26.039896,-4.189433,-12.408874
52,0.08592315763235092,2.9505929946899414,78.5044174194336,1.0750470090054207,-1.1613474278381266,-92.71421018154878,0.20546888,2.84319,5.479977,6.574306,-4.813544,-3.535316,-0.2574415,-5.3118777,-9.683203,8.3679905,-9.653325,3.0428236,-4.2017784,-1.3715961,8.518226,6.577017,17.78778,-22.76182,55.487106,26.97811,-4.3568206,0.26989487,1.076402,-11.551156,17.366169,61.127937,-26.029383,-4.1836834,-12.408022
53,0.08290518075227737,2.9551987648010254,78.5042495727539,1.074193757372744,-1.1609854564303017,-92.71269513283139,0.20089792,2.8466325,5.4769297,6.5741773,-4.809164,-3.536753,-0.2645682,-5.3089137,-9.685124,8.375225,-9.654243,3.0391817,-4.2005715,-1.3744558,8.528214,6.5745606,17.785353,-22.759481,55.4842,26.957872,-4.3551116,0.2609777,1.0704395,-11.545026,17.3711,61.14051,-26.00898,-4.182104,-12.41123
54,0.07812045514583588,2.9578919410705566,78.5039291381836,1.071363460066349,-1.1628492403734578,-92.71060142056646,0.19951603,2.8534613,5.4722857,6.5751734,-4.807136,-3.5387912,-0.26404876,-5.301599,-9.688446,8.374913,-9.653304,3.0339694,-4.1990633,-1.3759156,8.540294,6.5735474,17.784317,-22.758833,55.47834,26.944422,-4.3511376,0.24854465,1.0692539,-11.542099,17.372871,61.1484,-25.97722,-4.183828,-12.415352
