Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
34,1.823140263557434,5.011083126068115,100.8652572631836,-1.0811375849441838,-3.575571680791686,-124.3100961917246,0.6656765,6.950714,10.0552635,-18.973478,16.712816,-35.23976,-13.583279,51.023457,25.454372,44.09196,1.7916132,-9.873932,-21.311317,18.890812,-41.410805,19.02382,-1.5488038,-2.1202316,11.162287,-10.0209,16.462954,27.181814,24.545197,-10.401309,-7.769875,-3.753957,-3.1601658,-4.2179775,21.414465,7.3968906,-15.011555
35,1.9071694612503052,5.091064929962158,100.81807708740234,-1.1103676912016247,-3.690423719020509,-124.97538095495656,0.4939018,7.256021,9.756667,-18.249117,17.272728,-36.646996,-13.767239,50.616287,23.544874,43.60817,1.3274992,-10.534961,-22.69116,19.815456,-41.397255,16.840677,-1.3822186,-1.9852866,11.660027,-9.904732,16.76015,27.824596,24.97139,-10.426689,-7.947549,-4.093231,-3.05819,-3.3852491,21.790527,7.3754444,-15.033748
36,1.991733193397522,5.164645671844482,100.76897430419922,-1.1176643826146406,-3.7965722684770964,-125.65933114871729,0.32969776,7.539879,9.465813,-17.554348,17.827646,-38.070732,-13.932254,50.178177,21.687473,43.03237,0.8656615,-11.2524185,-24.087421,20.772926,-41.309544,14.68661,-1.1977457,-1.7803586,12.189845,-9.772888,17.035908,28.494787,25.390673,-10.454992,-8.122549,-4.4678507,-2.971211,-2.512106,22.203127,7.3588896,-15.07129
37,2.07692813873291,5.2305588722229,100.7157211303711,-1.1043208287402033,-3.8944212710146067,-126.3593843079375,0.16267152,7.8033113,9.173912,-16.873566,18.383562,-39.521202,-14.079187,49.714287,19.887201,42.330242,0.40146703,-12.052737,-25.525463,21.752848,-41.1139,12.59867,-0.9888489,-1.4881358,12.735563,-9.634243,17.29357,29.18136,25.816011,-10.486277,-8.3012295,-4.8811526,-2.8974874,-1.598494,22.66022,7.3473487,-15.128296
38,2.159513235092163,5.290166854858398,100.65875244140625,-1.0727785846906563,-3.9850146397224417,-127.07670345455622,-0.004492027,8.051004,8.878356,-16.193314,18.943245,-40.99969,-14.20598,49.226208,18.142975,41.451557,-0.07574269,-12.931295,-27.011728,22.748709,-40.82623,10.582319,-0.7152885,-1.1364796,13.311149,-9.482785,17.536802,29.891703,26.242168,-10.521574,-8.480639,-5.325875,-2.830904,-0.64839184,23.153238,7.339066,-15.201446
39,2.2433226108551025,5.346758842468262,100.5986099243164,-1.0190923307513113,-4.065153484766363,-127.81618025848105,-0.16411313,8.280131,8.589381,-15.541856,19.50664,-42.50088,-14.3068695,48.706375,16.478203,40.51387,-0.53594744,-13.819956,-28.497042,23.752684,-40.488235,8.61634,-0.40555385,-0.75638366,13.93292,-9.321411,17.760347,30.630398,26.666962,-10.559812,-8.658659,-5.8112707,-2.773672,0.34834236,23.683767,7.335801,-15.2888
40,2.3324289321899414,5.395712852478027,100.56216430664062,-0.9387113086470921,-4.131278933811389,-128.58330836095053,-0.31606138,8.489907,8.309124,-14.935139,20.081116,-43.995544,-14.382303,48.13989,14.902946,39.626137,-0.95089513,-14.6353035,-29.970304,24.760946,-40.141685,6.7111793,-0.12367364,-0.37754282,14.614247,-9.3322735,18.02971,31.254042,27.328148,-10.606121,-8.931536,-6.2284784,-2.735088,1.3307086,24.073542,7.3402658,-15.307584
41,2.4266016483306885,5.43004035949707,100.53217315673828,-0.8292026113801507,-4.1785830977315905,-129.38019732737672,-0.45133445,8.678023,8.0354595,-14.381487,20.658272,-45.4827,-14.429811,47.49342,13.403718,38.751034,-1.3027112,-15.354964,-31.429049,25.767319,-39.77774,4.849056,0.1217233,0.040826287,15.38666,-9.329378,18.274332,31.922005,27.980145,-10.654654,-9.183002,-6.66189,-2.7184536,2.3549304,24.448963,7.357834,-15.319125
42,2.523059129714966,5.4587507247924805,100.50151062011719,-0.6935679586639916,-4.209200917104416,-130.20394911936683,-0.5714533,8.8459,7.76306,-13.865563,21.236567,-46.964718,-14.449584,46.77113,11.980082,37.84589,-1.6083117,-16.01552,-32.894543,26.76789,-39.38455,3.0513554,0.35513005,0.49861386,16.23471,-9.326415,18.504686,32.622063,28.647522,-10.7041235,-9.40418,-7.1367025,-2.7149937,3.432099,24.850187,7.3835783,-15.339632
43,2.615530014038086,5.48443603515625,100.46829223632812,-0.5364368148133486,-4.229942206174398,-131.051291541827,-0.68190396,8.995488,7.497498,-13.380711,21.823257,-48.44989,-14.445199,46.022076,10.669377,37.035156,-1.8998847,-16.638994,-34.35286,27.76319,-39.00244,1.3429165,0.59608907,0.9066099,17.110373,-9.3080435,18.724401,33.362095,29.322865,-10.755074,-9.572044,-7.643389,-2.7158346,4.552857,25.280376,7.412612,-15.372445
