Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
39,-1.0712101459503174,8.572006225585938,102.83177947998047,1.130703775663421,3.4502772373140878,-89.52776813153959,0.6198402,-0.5903905,16.701744,-1.1770196,-3.5797324,-14.86767,-6.867712,39.245686,60.19029,12.7005825,6.8036375,-16.009045,-13.05322,6.3609986,-34.660004,60.08186,12.542728,1.3471398,5.4455223,-6.121002,1.009693,8.78954,8.726272,-3.5173342,-4.3961077,-9.989081,-4.7695565,-18.944023,15.80706,3.324398,-11.515596
40,-1.082778811454773,8.889689445495605,102.82022094726562,1.1533667716661389,3.6373673766674917,-89.52054332368445,0.65520245,-0.57957846,17.238483,-1.4447511,-3.636072,-15.223494,-6.9370174,39.255302,60.255352,12.732507,6.7409353,-16.026146,-13.290805,6.407092,-33.95392,60.209393,12.578216,1.2287449,5.578897,-6.6579123,0.9743002,8.518433,8.848214,-3.4671443,-4.244281,-10.632045,-4.7928348,-18.617693,16.059948,3.2277691,-11.440573
41,-1.090036392211914,9.192330360412598,102.8060531616211,1.1741789627285504,3.81614678363358,-89.50267189671956,0.67356867,-0.56127393,17.80255,-1.7258042,-3.7041724,-15.600976,-7.00873,39.22988,60.332054,12.772013,6.6439037,-16.042934,-13.535908,6.4540143,-33.253025,60.340065,12.619436,1.1234646,5.6837554,-7.1778283,0.93669456,8.242531,8.968965,-3.4170287,-4.0972853,-11.25127,-4.816779,-18.3137,16.312294,3.1386285,-11.374003
42,-1.1077817678451538,9.499176979064941,102.78765106201172,1.1937131439513662,3.9887466690720266,-89.47993709638881,0.68141925,-0.53656733,18.395266,-2.0309923,-3.7759867,-16.001732,-7.0834913,39.17017,60.417923,12.808706,6.522605,-16.058355,-13.793329,6.502053,-32.559364,60.47581,12.679532,1.0257759,5.767606,-7.8376536,0.9195498,7.881519,9.318721,-3.3703518,-4.050639,-11.87636,-4.834863,-18.012714,16.584463,3.043136,-11.317654
43,-1.1226032972335815,9.804583549499512,102.76525115966797,1.2093149973262118,4.149211706348607,-89.4594816237669,0.7057426,-0.49829435,19.008057,-2.3385022,-3.858731,-16.426363,-7.1481266,39.086903,60.53341,12.859051,6.387047,-16.090487,-14.069842,6.5439887,-31.990105,60.622208,12.643964,0.94602096,5.871602,-8.556141,0.91054314,7.4886155,9.785545,-3.322484,-4.0579386,-12.492964,-4.851061,-17.713528,16.868513,2.9495735,-11.267084
44,-1.1291183233261108,10.139028549194336,102.73603057861328,1.2181574100779382,4.291152255184032,-89.44849696544176,0.72115535,-0.4511619,19.679985,-2.699735,-3.9161105,-16.895056,-7.218035,38.97062,60.64283,12.882908,6.2618504,-16.124071,-14.365096,6.5904117,-31.404005,60.765316,12.583502,0.8510903,5.962419,-9.320106,0.9067176,7.0809817,10.335573,-3.267993,-4.091506,-13.13642,-4.868489,-17.390205,17.196205,2.8525262,-11.218557
45,-1.1422038078308105,10.476707458496094,102.70260620117188,1.2169581991961753,4.4089782180445525,-89.44875777652278,0.7274545,-0.38970935,20.407427,-3.1071665,-3.9418995,-17.401705,-7.2924066,38.82675,60.74376,12.879036,6.155932,-16.170399,-14.672188,6.6415815,-30.816893,60.900517,12.463377,0.74343413,6.0468717,-10.088606,0.9184653,6.6787477,10.93584,-3.2177866,-4.1472774,-13.74903,-4.8690715,-17.074911,17.519526,2.7504163,-11.168055
46,-1.1476455926895142,10.822529792785645,102.66371154785156,1.2080705417440092,4.5072443918221925,-89.45652430841764,0.7244488,-0.31641236,21.182192,-3.5539298,-3.9445374,-17.944584,-7.370921,38.65769,60.842155,12.856334,6.0592885,-16.226652,-14.989852,6.6977425,-30.238417,61.028797,12.297598,0.6299409,6.1228113,-10.871351,0.9352804,6.274369,11.588007,-3.1639824,-4.2241397,-14.355791,-4.867265,-16.755255,17.861774,2.6500916,-11.119979
47,-1.1577863693237305,11.183286666870117,102.6180648803711,1.196496665683646,4.595635340203323,-89.4707550381305,0.7358607,-0.2343592,21.968174,-3.9506726,-3.956199,-18.508266,-7.43521,38.50281,60.9663,12.870311,5.954335,-16.305702,-15.313184,6.7456746,-29.795456,61.160046,12.0300255,0.53682786,6.227107,-11.674301,0.95551354,5.8658223,12.276141,-3.1109402,-4.3098392,-14.983672,-4.8615656,-16.419123,18.239195,2.5428677,-11.080629
48,-1.16886568069458,11.541009902954102,102.56779479980469,1.187391366209738,4.683135348104807,-89.49043288915995,0.72516984,-0.16206671,22.840096,-4.488952,-3.942007,-19.155746,-7.5257974,38.278133,61.067127,12.836389,5.8528957,-16.323578,-15.662058,6.8148794,-29.208755,61.268364,11.904762,0.41253796,6.263051,-12.472389,0.9696372,5.468004,12.960188,-3.0583124,-4.3942018,-15.62418,-4.8573866,-16.070244,18.637983,2.4355285,-11.051761
