Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
34,-0.4452941119670868,-10.884969711303711,98.37541961669922,1.615075482726084,8.00822910628277,-106.62566478353729,-6.8950005,-1.761675,9.409675,-23.543568,4.4058485,-1.2844113,-9.807991,42.539913,66.85736,0.31839213,1.0815846,-17.619524,-12.423694,15.366063,-31.178904,33.650597,23.611816,0.43975836,9.589425,9.309558,-7.989837,23.562208,12.9876995,-5.461811,-19.599688,-47.870453,6.7302904,14.170558,31.413395,3.262974,-0.060184803
35,-0.5735673308372498,-11.495800018310547,98.2116470336914,1.5982169013736587,8.174234272938065,-106.41604484961466,-7.0638447,-1.6585332,9.428017,-23.586859,4.3199077,-1.1112235,-9.78022,42.64885,66.89629,0.07610361,1.1680527,-17.45152,-12.716258,15.585345,-31.263765,32.6992,23.585564,0.48491806,9.676951,9.447304,-7.925465,23.425274,13.176097,-5.6202974,-19.768812,-47.075336,7.0547214,13.855112,27.5806,3.798197,0.70318455
36,-0.6980370879173279,-12.115386009216309,98.03313446044922,1.609288266873764,8.313202981957907,-106.19531576124432,-7.247047,-1.5941616,9.458745,-23.61886,4.223045,-0.9410155,-9.751333,42.731506,66.937675,-0.112218745,1.2202398,-17.297018,-12.997684,15.824473,-31.3453,31.824087,23.573925,0.4753538,9.744888,9.617842,-7.881586,23.26068,13.387915,-5.78251,-19.941603,-46.256195,7.291475,13.572102,23.87988,4.196983,1.3131967
37,-0.8313115835189819,-12.7686185836792,97.83306884765625,1.660101049298582,8.422952511594412,-105.97115374938339,-7.443992,-1.5901376,9.499143,-23.638922,4.108822,-0.7711364,-9.720612,42.796932,66.98389,-0.23994231,1.2045513,-17.155607,-13.262022,16.083883,-31.40126,31.030828,23.607058,0.37710127,9.769606,9.824966,-7.876907,23.06888,13.618111,-5.9486775,-20.123451,-45.38458,7.4234247,13.31177,20.227163,4.36512,1.7220902
38,-0.967551589012146,-13.450433731079102,97.62020874023438,1.7522069429568965,8.509577323097231,-105.7325499798885,-7.661186,-1.6422149,9.545384,-23.654305,3.9787385,-0.5992479,-9.687472,42.845127,67.02847,-0.32149634,1.1376176,-17.0306,-13.511747,16.363506,-31.441313,30.298986,23.659063,0.21819998,9.764607,10.05827,-7.909446,22.846212,13.870825,-6.1221404,-20.31271,-44.357323,7.4382977,13.032152,16.413862,4.388648,2.0854478
39,-1.1160755157470703,-14.149149894714355,97.39363861083984,1.8611554169760287,8.57129462360071,-105.46788363244649,-7.903321,-1.7093976,9.604912,-23.659695,3.8515327,-0.43754625,-9.652883,42.86701,67.07466,-0.35516503,1.084149,-16.922728,-13.753318,16.656143,-31.493023,29.634226,23.692541,0.050364647,9.768883,10.309726,-7.941148,22.58787,14.17102,-6.299499,-20.50735,-43.151222,7.3595557,12.708341,12.521378,4.4417624,2.5100472
40,-1.2657222747802734,-14.869396209716797,97.14909362792969,1.969904246538095,8.60305584684185,-105.16029200060171,-8.17255,-1.7477326,9.684802,-23.647654,3.7450686,-0.291971,-9.617623,42.844387,67.119995,-0.34751362,1.1097205,-16.832853,-13.996415,16.949213,-31.585108,29.04939,23.672367,-0.07655219,9.823479,10.576701,-7.9412694,22.28454,14.546755,-6.4783797,-20.71078,-43.58294,7.602696,13.125717,11.829938,4.6560097,1.6532712
41,-1.4310427904129028,-15.60866641998291,96.89842224121094,2.078482434993237,8.597310750951122,-104.8068210131609,-8.465913,-1.7598217,9.798963,-23.623686,3.6597376,-0.1691552,-9.581347,42.742382,67.147026,-0.28102437,1.2917349,-16.74835,-14.259087,17.234642,-31.738232,28.55063,23.58119,-0.14445952,9.951469,10.878257,-7.9142184,21.947878,14.973025,-6.652063,-20.918755,-43.88097,7.764383,13.4989805,11.274865,5.202392,0.8614857
42,-1.6048028469085693,-16.377031326293945,96.64505004882812,2.1884185772549007,8.560999951521577,-104.42010258035477,-8.77181,-1.7555686,9.938872,-23.590334,3.5809932,-0.06034671,-9.543742,42.56453,67.16181,-0.16769506,1.574476,-16.672943,-14.546284,17.508947,-31.942677,28.148945,23.440027,-0.18469045,10.131717,11.226265,-7.875987,21.590363,15.406958,-6.824016,-21.112387,-44.083908,7.851255,13.860578,10.858687,5.958185,0.08222272
43,-1.786153793334961,-17.16457176208496,96.40744018554688,2.2611103040761407,8.521856697203784,-104.02355384677992,-9.080189,-1.7019689,10.08029,-23.538036,3.5066254,0.03997441,-9.508459,42.36467,67.20755,-0.0463637,1.8223621,-16.631786,-14.837245,17.763214,-32.171574,27.86072,23.284372,-0.22222841,10.339497,11.607546,-7.796552,21.227217,15.810586,-7.0063586,-21.243925,-44.22029,7.9158287,14.233835,10.633516,6.6703534,-0.56900585
