Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
36,0.10133321583271027,3.429481029510498,100.93926239013672,-1.2909153695939022,4.558047800668099,-91.63616577149205,-2.4804509,0.8999018,12.349553,-30.000067,3.1432505,22.268429,-30.296429,18.976736,-10.8510275,-25.476236,-5.9993415,-18.516048,21.268736,28.402275,-21.110613,0.91229403,40.764004,3.8727663,15.208452,-17.013426,4.94881,9.621421,25.549282,-2.4225636,-16.304266,-16.706402,-2.32157,1.5070963,25.252354,3.7287571,-15.065414
37,0.12038939446210861,3.5117156505584717,100.78077697753906,-1.3172885864018584,4.948794913608454,-91.68998401031101,-2.5759194,0.92558664,12.861758,-30.000067,3.2003362,24.569733,-30.534756,16.875221,-13.010215,-25.184135,-6.135962,-19.370888,23.782116,28.669592,-19.23797,-1.682947,39.906628,3.6654444,15.676972,-18.24181,4.981195,8.9999075,26.577364,-2.3480814,-16.682945,-17.929014,-2.196344,2.165979,26.28395,3.608025,-15.3865595
38,0.14704415202140808,3.593078136444092,100.5955810546875,-1.331991897303771,5.2963359268331125,-91.74242127094372,-2.6828215,0.91005427,13.416073,-30.000067,3.2705333,26.68,-30.412788,14.747558,-14.662378,-24.937124,-6.0343356,-19.855526,26.236397,28.655579,-17.356066,-3.7812996,39.06157,3.1552835,16.125265,-19.473255,5.0021915,8.3770895,27.697506,-2.2701821,-17.106834,-19.18111,-2.0799336,2.8410854,27.442602,3.4772978,-15.762625
39,0.1714847832918167,3.6955342292785645,100.37529754638672,-1.34687264096736,5.633056938012434,-91.79312501368481,-2.776971,0.8782336,13.971078,-30.000067,3.3292274,28.544954,-29.939484,12.687063,-15.772653,-24.773788,-5.8565407,-20.259472,28.44358,28.353247,-15.579535,-5.313592,38.336193,2.6507134,16.581295,-20.800358,5.024294,7.700408,28.961359,-2.1902614,-17.584965,-20.525318,-1.9444102,3.5634785,28.749775,3.3450844,-16.190126
40,0.1886121928691864,3.817323684692383,100.10897827148438,-1.3747990662785714,5.991626761578565,-91.84216197149847,-2.8381317,0.8584219,14.493018,-30.000067,3.357269,30.104801,-29.14666,10.780183,-16.308237,-24.723112,-5.760041,-20.878944,30.239008,27.764305,-14.0052,-6.233864,37.84236,2.4602504,17.073338,-22.298355,5.055925,6.926031,30.414442,-2.1110528,-18.13512,-22.0075,-1.7625914,4.355901,30.221926,3.2242513,-16.67488
41,0.20998679101467133,3.946834087371826,99.79227447509766,-1.4171642079117164,6.349762151908825,-91.89529744138355,-2.854947,0.8550352,15.026775,-30.000067,3.3532636,31.391176,-28.060238,9.033844,-16.212288,-24.787584,-5.803046,-21.836159,31.618801,26.889124,-12.652233,-6.5464373,37.635925,2.7139199,17.578588,-23.930489,5.0949674,6.0760775,32.05665,-2.029337,-18.770576,-23.598875,-1.5358013,5.214907,31.866987,3.1220083,-17.223372
42,0.23213931918144226,4.08953857421875,99.41602325439453,-1.468292344838836,6.700273315472096,-91.95078064127695,-2.8449254,0.8590935,15.589677,-30.000067,3.333749,32.43871,-26.697342,7.3959026,-15.568224,-24.946577,-5.897761,-22.938173,32.67667,25.73573,-11.444744,-6.307302,37.66492,3.2157712,18.05725,-25.686562,5.132836,5.155983,33.880985,-1.9453927,-19.483887,-25.295755,-1.2668889,6.13152,33.69108,3.0293338,-17.83743
43,0.249836727976799,4.255460262298584,98.97468566894531,-1.5282695591377158,7.0987989378706,-91.99730364134231,-2.8405402,0.8790695,16.109097,-30.000067,3.3145485,33.186985,-25.090824,5.8536835,-14.533738,-25.184496,-5.989745,-24.024061,33.378044,24.333296,-10.30507,-5.5249653,37.85641,3.7731166,18.512203,-27.645533,5.148207,4.1234107,35.883667,-1.858441,-20.25318,-27.157091,-0.94095165,7.1100106,35.679306,2.9460018,-18.506138
44,0.26316818594932556,4.427681922912598,98.46704864501953,-1.5977943350901764,7.600727684785913,-92.02366195975166,-2.8740072,0.9224301,16.50953,-30.000067,3.3096733,33.577938,-23.28765,4.3908525,-13.267888,-25.47369,-6.027735,-24.947645,33.68773,22.726973,-9.154291,-4.205591,38.129616,4.195492,18.964607,-29.86293,5.1151648,2.950407,38.05374,-1.7682389,-21.066853,-29.226112,-0.5462051,8.147563,37.816025,2.8765247,-19.229687
45,0.284597247838974,4.612983703613281,97.87007904052734,-1.6776825718113972,8.264401065631807,-92.03288732454128,-2.9584134,0.991261,16.729452,-30.000067,3.332518,33.614437,-21.316721,2.9473004,-11.749844,-25.828167,-5.9750814,-25.712336,33.62731,20.939224,-7.9629507,-2.2560148,38.51494,4.447957,19.421656,-32.459892,4.9991274,1.5876149,40.463047,-1.6636587,-21.93837,-31.621288,-0.04975033,9.311289,40.174976,2.8381023,-20.012243
