Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
31,0.06457649171352386,3.036334991455078,101.72744750976562,1.0775252041639651,-1.1311954192369769,-92.82206483089186,-2.747388,0.09180993,8.875826,-8.217076,2.411347,-4.530833,-7.507641,17.770761,68.43152,-25.50629,-5.4286838,-16.65508,-2.0024571,9.662345,-26.254913,66.33198,27.109715,-5.5500627,4.1025925,-1.9469297,5.078711,3.7879457,12.304922,-6.7299447,-8.545221,-2.53516,-6.651952,-7.5244346,13.505431,6.15162,-12.745551
32,0.06349404901266098,3.037540912628174,101.72834777832031,1.077257476318504,-1.1350836745340247,-92.82162624653944,-2.748095,0.093007386,8.875593,-8.217071,2.4113543,-4.53087,-7.5121517,17.77328,68.43029,-25.504902,-5.430141,-16.654512,-2.002083,9.668762,-26.258142,66.33162,27.109444,-5.5504704,4.1022997,-1.9377757,5.079347,3.7927065,12.296685,-6.7297945,-8.540741,-2.518539,-6.64987,-7.5352077,13.48716,6.1509147,-12.736827
33,0.06238961219787598,3.039216995239258,101.72650909423828,1.0814021976108514,-1.1436969018999692,-92.81940352287045,-2.7449567,0.09160262,8.893966,-8.224255,2.4122307,-4.5101094,-7.521432,17.80335,68.3698,-25.420238,-5.467826,-16.633665,-1.9861506,9.680735,-26.287327,66.29003,27.062038,-5.5479918,4.096576,-1.9320819,5.0757904,3.7926607,12.30241,-6.731318,-8.54221,-2.5352657,-6.65684,-7.5246587,13.528552,6.150769,-12.756014
34,0.06090803071856499,3.042786121368408,101.7278823852539,1.0853216666795966,-1.1490474419055192,-92.8167464011244,-2.7384074,0.08643504,8.903623,-8.235411,2.4116945,-4.4938416,-7.530126,17.833199,68.332436,-25.347136,-5.497249,-16.628033,-1.9777052,9.6922245,-26.313858,66.2594,27.005451,-5.53616,4.0920143,-1.9035788,5.0711155,3.8076992,12.264312,-6.7345552,-8.521279,-2.534383,-6.6608334,-7.527112,13.53454,6.14969,-12.7574005
35,0.06394147872924805,3.0420169830322266,101.7272720336914,1.0893094154119596,-1.153095831825749,-92.81202893041626,-2.7364213,0.08229376,8.910792,-8.247414,2.4117806,-4.475241,-7.53809,17.862064,68.29893,-25.279661,-5.527271,-16.62613,-1.9691722,9.703211,-26.337955,66.23252,26.94879,-5.525155,4.088189,-1.8919734,5.064493,3.81012,12.253103,-6.735452,-8.515342,-2.5449495,-6.6694164,-7.52319,13.561126,6.151897,-12.770648
36,0.06364955008029938,3.0454964637756348,101.72753143310547,1.0902478514858407,-1.1547748017188832,-92.80376406222808,-2.7391107,0.081184514,8.914904,-8.256796,2.412712,-4.4641867,-7.5454335,17.889826,68.26999,-25.221119,-5.543039,-16.62159,-1.9620045,9.713745,-26.360893,66.20831,26.90813,-5.5146604,4.084824,-1.8878121,5.0629053,3.8053193,12.242668,-6.7370048,-8.507176,-2.5493212,-6.6713777,-7.528182,13.5705,6.1514792,-12.774094
37,0.058884743601083755,3.0525569915771484,101.72667694091797,1.086194242768193,-1.1522409089214183,-92.78937679790155,-2.7527819,0.08627716,8.914811,-8.260224,2.4164784,-4.4534044,-7.5520363,17.914799,68.24226,-25.180088,-5.541908,-16.616539,-1.9501566,9.723799,-26.382908,66.18514,26.894127,-5.50541,4.0865283,-1.912207,5.0697317,3.777675,12.261139,-6.7393003,-8.51017,-2.561555,-6.665323,-7.5357585,13.582134,6.147376,-12.77746
38,0.059341609477996826,3.0539119243621826,101.72888946533203,1.0789421193472026,-1.146591749056668,-92.77045294032462,-2.7727437,0.09586906,8.910384,-8.257127,2.4229553,-4.4476175,-7.55792,17.93644,68.21493,-25.14985,-5.524484,-16.608355,-1.9366388,9.733409,-26.404268,66.162,26.898438,-5.495208,4.0900536,-1.9267497,5.0762124,3.7530568,12.262054,-6.737918,-8.508072,-2.5236797,-6.6547947,-7.58013,13.520397,6.147534,-12.749889
39,0.057525716722011566,3.05743145942688,101.72962951660156,1.072779894413355,-1.14112701045523,-92.75154288152048,-2.7951837,0.10613255,8.905896,-8.249059,2.431602,-4.4364257,-7.563099,17.954424,68.18749,-25.131842,-5.5050344,-16.600887,-1.9202952,9.742646,-26.42429,66.13753,26.903507,-5.4873357,4.09422,-1.9539373,5.083451,3.7201123,12.280537,-6.7374177,-8.512919,-2.5079272,-6.6459427,-7.6102962,13.490004,6.1460967,-12.735925
40,0.05391042307019234,3.061042547225952,101.72850036621094,1.068452153122661,-1.1392601272899514,-92.73742597875425,-2.8076642,0.11305072,8.905084,-8.238534,2.438122,-4.4279876,-7.567593,17.970314,68.16272,-25.113247,-5.488547,-16.590149,-1.9056523,9.751247,-26.442982,66.110695,26.896338,-5.4837017,4.0932875,-1.9800551,5.0901027,3.6906486,12.306227,-6.7382636,-8.521187,-2.5138621,-6.6402307,-7.6212564,13.497263,6.1434402,-12.739171
41,0.048636578023433685,3.063422918319702,101.72810363769531,1.0691857355501575,-1.1432189651168196,-92.73014211894808,-2.8102136,0.11473617,8.9114275,-8.228281,2.4398782,-4.417981,-7.571657,17.985575,68.14291,-25.09201,-5.4838123,-16.578382,-1.8949785,9.759513,-26.46023,66.082756,26.863174,-5.4887595,4.0857124,-1.9766406,5.091855,3.6840014,12.303124,-6.740601,-8.517286,-2.5150158,-6.639017,-7.627751,13.507612,6.1402946,-12.744377
42,0.0493505634367466,3.06553316116333,101.72837829589844,1.0730445242224809,-1.150953155382711,-92.72697512235476,-2.8084292,0.11353879,8.922719,-8.21793,2.4371243,-4.4034247,-7.5753207,18.000748,68.12534,-25.072535,-5.4878063,-16.566864,-1.8869649,9.767496,-26.476229,66.05565,26.81136,-5.501774,4.073968,-1.9603215,5.0868564,3.6886349,12.289891,-6.7394776,-8.509332,-2.5082223,-6.644487,-7.634107,13.511828,6.141334,-12.745953
43,0.04870641976594925,3.0666356086730957,101.7282485961914,1.0778761441243812,-1.1586702771564734,-92.72526809527308,-2.8015099,0.11117582,8.934825,-8.2090225,2.4303253,-4.3934135,-7.578734,18.016712,68.11137,-25.054636,-5.4908676,-16.554934,-1.8825872,9.775309,-26.491802,66.03146,26.759792,-5.5157084,4.060953,-1.9440475,5.081743,3.694433,12.278017,-6.7392707,-8.502421,-2.5082123,-6.650792,-7.6345563,13.526587,6.141577,-12.752899
44,0.05087254196405411,3.0690929889678955,101.72962951660156,1.081685992487418,-1.1626662860133887,-92.72223932695209,-2.798044,0.109315984,8.943586,-8.202937,2.4238348,-4.3797264,-7.581707,18.03274,68.09984,-25.05338,-5.493019,-16.550098,-1.8783815,9.782529,-26.506798,66.01152,26.72189,-5.5238247,4.0534687,-1.9284402,5.0758257,3.7007124,12.2579775,-6.737459,-8.491042,-2.4988117,-6.656118,-7.642791,13.518279,6.143191,-12.747827
45,0.04869895055890083,3.070408582687378,101.72982025146484,1.08332884930082,-1.1612868728223318,-92.71674977000731,-2.7940183,0.10864214,8.946677,-8.201227,2.4191735,-4.367602,-7.584444,18.049091,68.08967,-25.0717,-5.487736,-16.550852,-1.8738335,9.789638,-26.521692,65.99435,26.713654,-5.520429,4.05271,-1.9325536,5.075008,3.693817,12.257482,-6.737827,-8.489222,-2.503685,-6.6571846,-7.644994,13.523766,6.142021,-12.750406
46,0.043629057705402374,3.0751397609710693,101.72875213623047,1.0840700039799318,-1.1567500790331737,-92.71047594309131,-2.7877684,0.107460104,8.946714,-8.204072,2.41615,-4.356127,-7.586819,18.065536,68.0821,-25.10492,-5.4781604,-16.556847,-1.8676517,9.796215,-26.536007,65.97677,26.726534,-5.508483,4.0570726,-1.9485211,5.076941,3.6801548,12.264834,-6.739751,-8.488907,-2.5358763,-6.657209,-7.630903,13.560194,6.1382,-12.765514
47,0.03972279652953148,3.0778098106384277,101.72966766357422,1.0846611746974089,-1.1509013611984507,-92.70463732600092,-2.782151,0.10621545,8.945759,-8.209943,2.4150112,-4.3429213,-7.5888424,18.081438,68.07561,-25.142134,-5.4682946,-16.56507,-1.8599968,9.802293,-26.549093,65.95838,26.740686,-5.494471,4.062791,-1.9469763,5.0776167,3.6784196,12.245502,-6.740966,-8.477598,-2.5403953,-6.655086,-7.6348047,13.554763,6.13528,-12.762088
48,0.04325154051184654,3.0815958976745605,101.73171997070312,1.0852015333232798,-1.1453733211843493,-92.7003567368593,-2.77593,0.105681576,8.945894,-8.2169485,2.4145827,-4.332603,-7.5906134,18.096586,68.070465,-25.16568,-5.4587684,-16.568974,-1.8528138,9.808039,-26.560717,65.93947,26.737936,-5.4856567,4.0649137,-1.944614,5.0742598,3.6789408,12.2242565,-6.7389674,-8.464442,-2.5329785,-6.656178,-7.6447864,13.529589,6.1369286,-12.7477665
49,0.043065864592790604,3.0866143703460693,101.7319564819336,1.0848056295566284,-1.139975605756507,-92.69853206674908,-2.7680948,0.10545407,8.947594,-8.223462,2.4146905,-4.3287086,-7.5923114,18.110983,68.07073,-25.169865,-5.450182,-16.566658,-1.8471544,9.813524,-26.570738,65.92098,26.706995,-5.486643,4.0622616,-1.952964,5.074445,3.6733963,12.219933,-6.7405252,-8.4584055,-2.5440552,-6.65548,-7.6417756,13.530661,6.135759,-12.7451105
50,0.03991657868027687,3.094752788543701,101.73136138916016,1.0846334093027465,-1.13409795161748,-92.69840080828196,-2.7631671,0.10599044,8.9497795,-8.229216,2.4170842,-4.323983,-7.593965,18.124388,68.07504,-25.168127,-5.445276,-16.563015,-1.8421352,9.818823,-26.579079,65.90508,26.654232,-5.4952297,4.0578976,-1.9648842,5.0762563,3.6667185,12.217512,-6.7447095,-8.451147,-2.5728652,-6.65433,-7.626889,13.552935,6.132076,-12.750321
