Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
21,-0.8048182129859924,-2.054396152496338,102.19850158691406,-1.1562528957534373,1.1037953701170147,-92.34408928296094,-3.9487448,0.8020882,15.557567,-16.023949,2.462792,-7.9335017,-10.249355,41.106827,67.45228,-9.356463,-3.756819,-3.4092956,-10.201243,10.5030985,-17.03499,72.453156,7.565194,-1.196198,0.76206005,-8.598745,8.282424,16.100304,28.325254,-5.667308,-15.728291,0.03123813,-3.1691332,-14.084503,13.587717,6.3110614,-14.101629
22,-0.786561906337738,-2.113882064819336,102.1280746459961,-1.3251019557414903,1.1087150513220818,-91.90950462076987,-3.5127792,1.0337071,15.972298,-16.601328,1.8387479,-8.400155,-10.483327,41.89578,67.97298,-7.3289957,-3.5092306,-2.5019531,-10.422148,10.671953,-17.053577,72.50362,7.1239805,-1.2306993,1.0216104,-9.371223,8.737878,17.023247,29.508387,-5.519449,-15.9552,0.0863175,-3.0115411,-14.513975,13.735398,6.3527975,-14.282952
23,-0.763658881187439,-2.1822493076324463,102.05455017089844,-1.4888689407794549,1.0964885026537692,-91.46939112574749,-3.0127764,1.2853934,16.373188,-17.144014,1.1431515,-8.849641,-10.716902,42.842773,68.48779,-5.5339,-3.148261,-1.5511359,-10.600111,10.824344,-17.078012,72.529106,6.599005,-1.3176306,1.2690591,-10.031303,9.196253,18.10677,30.600086,-5.324651,-16.186882,0.1521583,-2.867077,-14.949951,13.915943,6.3998203,-14.486181
24,-0.741287887096405,-2.2733054161071777,101.98133087158203,-1.6377780097174328,1.082315465732874,-90.98181894181138,-2.49198,1.5418965,16.721132,-17.604408,0.39518207,-9.22008,-10.9296255,43.931107,68.932205,-4.352887,-2.680726,-0.622074,-10.7171755,10.956835,-17.045431,72.540474,6.076295,-1.4284767,1.4853697,-10.600829,9.627255,19.220907,31.583456,-5.0521965,-16.43663,0.26471436,-2.7357254,-15.457435,14.072324,6.4548535,-14.694275
25,-0.7169275283813477,-2.3837954998016357,101.90595245361328,-1.7760845214578334,1.0631867498597216,-90.44944529244127,-1.9521595,1.8070844,17.010536,-17.96195,-0.39124173,-9.504025,-11.108878,45.242672,69.35283,-3.9447372,-2.143095,0.27174875,-10.755774,11.069844,-16.912312,72.529396,5.582289,-1.5870367,1.6603037,-11.077807,10.038706,20.393356,32.461273,-4.644075,-16.707378,0.40798125,-2.617129,-16.024485,14.232217,6.519656,-14.91772
26,-0.6753524541854858,-2.5347654819488525,101.82758331298828,-1.9080408963726154,1.0332890586656258,-89.88989826467797,-1.3835006,2.0805082,17.25566,-18.240128,-1.2189629,-9.74806,-11.235788,46.746334,69.800476,-4.1078835,-1.5504307,1.1747762,-10.720736,11.161089,-16.6828,72.495056,5.1008234,-1.7973243,1.8033524,-11.441965,10.438735,21.68249,33.230724,-4.1340475,-16.99123,0.6255767,-2.5076013,-16.654165,14.351,6.604034,-15.143883
27,-0.6285602450370789,-2.6963083744049072,101.74852752685547,-2.0225298274349273,1.0035506428428784,-89.28370339613521,-0.8071653,2.3402095,17.445938,-18.451595,-2.0981295,-9.963422,-11.296321,48.255146,70.2162,-4.674128,-0.8954254,2.1190395,-10.63899,11.234426,-16.388357,72.47881,4.63062,-2.0110617,1.9179076,-11.700528,10.796093,22.99561,33.876175,-3.6323137,-17.28653,0.8534351,-2.4200468,-17.331436,14.486777,6.6960464,-15.387027
28,-0.579006016254425,-2.882613182067871,101.66875457763672,-2.1084145855105985,0.9848870214963521,-88.61154261108803,-0.25761884,2.561608,17.576464,-18.61258,-3.0256324,-10.166023,-11.297807,49.638298,70.519135,-5.4340534,-0.15838426,3.1291623,-10.522898,11.304763,-16.048515,72.50001,4.1681614,-2.1779191,2.0035696,-11.85385,11.077055,24.24267,34.366997,-3.2524476,-17.58246,1.0854933,-2.3660095,-18.069418,14.651199,6.796449,-15.662323
29,-0.5158887505531311,-3.095569133758545,101.58418273925781,-2.1710392790013264,0.9784964234066319,-87.86668821613829,0.2639965,2.7491894,17.6461,-18.718212,-4.0099473,-10.337872,-11.245585,50.915207,70.680786,-6.4862514,0.71291816,4.2560296,-10.365771,11.380241,-15.662332,72.54904,3.681305,-2.285393,2.047536,-11.89747,11.281554,25.446384,34.684547,-3.0375433,-17.872261,1.3157223,-2.3466856,-18.870245,14.858026,6.9101152,-15.97667
30,-0.4684707522392273,-3.309900999069214,101.49513244628906,-2.215481540513445,0.97867286872287,-87.05998703590778,0.7729477,2.909252,17.658876,-18.761395,-5.0494566,-10.470132,-11.144951,52.139442,70.73791,-7.8966775,1.6739094,5.490364,-10.1568365,11.462352,-15.230966,72.60641,3.1710448,-2.3549402,2.051426,-11.836214,11.419415,26.63606,34.845917,-2.9286118,-18.158945,1.514347,-2.346647,-19.711548,15.137162,7.018273,-16.334276
