Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
127,-0.051101796329021454,4.7201151847839355,102.42835235595703,0.10991617111614911,1.041872492750382,-88.05974719450172,-0.32754204,2.4819276,10.596243,5.9833455,-0.49941325,-9.916784,-6.3790617,0.23096924,70.71373,-24.012808,-2.8148832,-12.53262,-8.217242,7.2909694,-9.107461,71.70973,4.2739925,-3.9473133,2.3580084,-3.8994453,0.6980369,6.1860228,8.967231,-1.4243981,-6.89662,-4.473974,-1.7508581,-5.264102,11.042995,1.8449887,-9.102155
128,-0.0637311339378357,4.868070602416992,102.439208984375,0.10791545671630982,1.1480086924236654,-88.0256117269396,-0.24965896,2.492706,10.844224,6.133795,-0.6420581,-10.056324,-6.4137564,0.35398585,70.67168,-24.130033,-2.788656,-12.549977,-8.27225,7.30326,-9.118833,71.562805,4.3460784,-3.972708,2.4399884,-4.1170654,0.6916586,6.0473456,8.922956,-1.4112656,-6.7721863,-4.666344,-1.732922,-5.2068014,10.973419,1.8241966,-8.975489
129,-0.07778725028038025,5.022767066955566,102.44934844970703,0.10512258845032953,1.250776276749796,-87.99591469302155,-0.16646472,2.5051074,11.116095,6.2490335,-0.77824444,-10.211918,-6.449435,0.48005405,70.63028,-24.245663,-2.780007,-12.545332,-8.335448,7.315851,-9.128084,71.4045,4.4211063,-3.992738,2.5169528,-4.3348227,0.68671477,5.9138985,8.879193,-1.3986648,-6.644491,-4.8612413,-1.7128735,-5.144263,10.905665,1.802211,-8.84513
130,-0.09404030442237854,5.180048942565918,102.45895385742188,0.10156782158637596,1.3536394864167993,-87.96932123294046,-0.079313815,2.5183651,11.408798,6.3270507,-0.9070592,-10.383643,-6.48688,0.60897166,70.59086,-24.364372,-2.785203,-12.528141,-8.406312,7.3290887,-9.134631,71.23643,4.499924,-4.0081754,2.5931833,-4.5525064,0.68339163,5.784042,8.831806,-1.3871226,-6.513017,-5.0545144,-1.689824,-5.0800414,10.83105,1.7784965,-8.709422
131,-0.10909852385520935,5.3438401222229,102.46878814697266,0.09727033036338834,1.4630493153598905,-87.94275809595321,0.008839769,2.5328357,11.718147,6.3672824,-1.0304253,-10.573503,-6.524738,0.7398409,70.54978,-24.47714,-2.789755,-12.506409,-8.484018,7.3425503,-9.138349,71.06062,4.5816565,-4.023048,2.6702504,-4.781112,0.6789501,5.649254,8.781529,-1.3740728,-6.3759604,-5.256834,-1.6656872,-5.011532,10.7500725,1.7548454,-8.566063
132,-0.12680403888225555,5.507772445678711,102.47985076904297,0.09222261269075838,1.5854457359882737,-87.91316359006548,0.09511026,2.5479102,12.039776,6.3675327,-1.1519732,-10.784518,-6.563794,0.8727356,70.50153,-24.575512,-2.7754996,-12.489218,-8.568387,7.3565145,-9.139617,70.87978,4.665527,-4.041545,2.7508512,-5.019939,0.6749406,5.5063076,8.719462,-1.3620465,-6.2313404,-5.4655614,-1.6376108,-4.943691,10.654691,1.7292801,-8.415785
133,-0.15013396739959717,5.693496227264404,102.49199676513672,0.08581732840065485,1.7171238547154395,-87.87854821611738,0.1562734,2.5643163,12.485804,6.215032,-1.3758829,-11.173213,-6.6428576,1.1284457,70.50384,-24.525343,-2.7324882,-12.495029,-8.705777,7.385123,-9.132296,70.63074,4.7245092,-4.061397,2.8557417,-5.2805305,0.67262393,5.346587,8.647859,-1.3497365,-6.0682716,-5.6843467,-1.6027651,-4.876992,10.533443,1.6980067,-8.240842
134,-0.1647161841392517,5.882589340209961,102.50216674804688,0.0799005477753623,1.8549961155899406,-87.84085177156243,0.23703058,2.5847754,12.775796,6.1506624,-1.4534097,-11.358013,-6.6825137,1.2583016,70.44263,-24.594858,-2.6747382,-12.480407,-8.773809,7.399625,-9.128495,70.49156,4.8068805,-4.1050205,2.928743,-5.556872,0.66375196,5.17799,8.585427,-1.3313429,-5.907535,-5.9480796,-1.575605,-4.7895203,10.467539,1.6721405,-8.088396
135,-0.1764220893383026,6.080861568450928,102.51168060302734,0.07558111410167664,2.0123387397453896,-87.80309839729344,0.2993677,2.6003609,13.230562,5.8861165,-1.630151,-11.75237,-6.762658,1.5125268,70.38752,-24.532635,-2.582101,-12.478864,-8.917672,7.4290853,-9.113533,70.242004,4.878259,-4.1364617,3.0312076,-5.848004,0.6477038,5.001599,8.497502,-1.3100113,-5.728302,-6.2446933,-1.5500437,-4.684423,10.404131,1.647166,-7.929786
136,-0.19419239461421967,6.279350280761719,102.52073669433594,0.07165067431729813,2.197597280568362,-87.76811284114659,0.36222753,2.6208117,13.606584,5.657316,-1.7507588,-12.084654,-6.841854,1.7615538,70.34115,-24.50044,-2.5292401,-12.487219,-9.028571,7.4581437,-9.09581,70.02966,4.959128,-4.173741,3.1018326,-6.171119,0.6320746,4.8126254,8.404997,-1.2923266,-5.5444493,-6.5748916,-1.5182884,-4.5609665,10.337363,1.6178572,-7.767363
137,-0.21451306343078613,6.4872307777404785,102.52852630615234,0.06798649482147649,2.4094221010473618,-87.73577627766444,0.42782146,2.6432652,13.966844,5.455532,-1.8527291,-12.409698,-6.920358,2.0080397,70.27807,-24.490074,-2.5005977,-12.513035,-9.131007,7.4865203,-9.076911,69.79751,5.057518,-4.1963344,3.1497989,-6.5223308,0.613662,4.6133246,8.295375,-1.2757448,-5.345697,-6.936805,-1.4816322,-4.419877,10.256974,1.5856475,-7.5908594
138,-0.23120702803134918,6.695993900299072,102.53567504882812,0.06411301429137091,2.643696879425733,-87.70492257776505,0.4952362,2.6679847,14.322082,5.2604046,-1.9480759,-12.742975,-6.998579,2.253456,70.20894,-24.491291,-2.487393,-12.5531845,-9.230855,7.514214,-9.057482,69.54827,5.1678543,-4.2088757,3.1833642,-6.8951397,0.59027743,4.4056644,8.174716,-1.2577505,-5.139872,-7.3196898,-1.443632,-4.2669764,10.163488,1.5550021,-7.40547
139,-0.25126534700393677,6.916011333465576,102.54241180419922,0.0605797851077754,2.9083294549027956,-87.67675747719255,0.5661809,2.692396,14.66399,5.0495615,-2.0404391,-13.091079,-7.0767293,2.498966,70.13868,-24.507975,-2.4758444,-12.587523,-9.331241,7.541297,-9.038888,69.29235,5.281941,-4.2205553,3.220289,-7.299037,0.56358016,4.185308,8.031864,-1.2398272,-4.915122,-7.741125,-1.3994238,-4.093045,10.057969,1.5206034,-7.205505
140,-0.26811397075653076,7.156256675720215,102.54930114746094,0.05764080130700288,3.21129732827041,-87.65246877661679,0.64282995,2.7139702,14.9836445,4.8009677,-2.1312447,-13.457784,-7.1549425,2.7452693,70.06877,-24.544687,-2.4508772,-12.5951,-9.435733,7.567933,-9.023135,69.04275,5.3910375,-4.2421126,3.2788544,-7.7486143,0.5279839,3.9460614,7.8658767,-1.2163868,-4.666036,-8.214784,-1.3517195,-3.8896682,9.935232,1.4854803,-6.9817767
141,-0.29436492919921875,7.396071434020996,102.55533599853516,0.05506578806097482,3.5611246342733764,-87.63353939543576,0.726944,2.731593,15.272512,4.493038,-2.2214665,-13.844487,-7.2330837,2.9933639,69.999054,-24.610035,-2.4011073,-12.5592985,-9.545341,7.5942693,-9.013699,68.80379,5.4912834,-4.2804956,3.3697004,-8.2384405,0.49121138,3.6901236,7.671088,-1.1961602,-4.3992505,-8.738129,-1.2916361,-3.6574287,9.7978325,1.443307,-6.7478166
142,-0.3134043514728546,7.635711669921875,102.56011199951172,0.052728384744398595,3.9512551235129063,-87.61904441748122,0.8174277,2.7462602,15.537901,4.1344056,-2.3101213,-14.250019,-7.311105,3.243802,69.92902,-24.69797,-2.3363237,-12.495174,-9.660115,7.620371,-9.012707,68.57165,5.583939,-4.330361,3.4826474,-8.7631,0.44400185,3.420867,7.4546723,-1.1704621,-4.1207056,-9.303327,-1.2292393,-3.3996851,9.645434,1.4042135,-6.5025926
143,-0.33217206597328186,7.904565334320068,102.5628890991211,0.05065533000680726,4.367437918304862,-87.6061021177774,0.9119788,2.761074,15.794308,3.7521288,-2.3960633,-14.670844,-7.38932,3.4957237,69.85726,-24.7905,-2.2754033,-12.428083,-9.779952,7.646333,-9.01913,68.34137,5.6690025,-4.380878,3.601838,-9.330236,0.3891123,3.13296,7.2240233,-1.1405739,-3.8170557,-9.910342,-1.160609,-3.1206906,9.476469,1.362211,-6.2305527
144,-0.3530603349208832,8.160372734069824,102.56220245361328,0.0457714501769806,4.795381960232765,-87.59226059494436,1.0081456,2.7817144,16.055706,3.3818007,-2.4779992,-15.105019,-7.468699,3.7476447,69.783455,-24.870945,-2.2369661,-12.383593,-9.904811,7.6723194,-9.029444,68.108116,5.748616,-4.4209213,3.7113855,-9.929386,0.33654717,2.8280673,7.035093,-1.1138362,-3.539176,-10.531627,-1.0845704,-2.8361125,9.323107,1.319765,-5.9727187
145,-0.36557233333587646,8.411898612976074,102.55817413330078,0.04054837556382312,5.240087791043368,-87.57827558723748,1.0827162,2.8117392,16.349266,2.9224534,-2.556035,-15.642856,-7.5866013,4.1105504,69.80711,-24.826752,-2.2692838,-12.392373,-10.047045,7.710294,-9.040736,67.86903,5.789731,-4.459872,3.8028855,-10.580823,0.27619827,2.498703,6.903521,-1.0833861,-3.290387,-11.169899,-1.0086858,-2.5437899,9.16906,1.2825052,-5.715513
146,-0.38583874702453613,8.68592643737793,102.5527114868164,0.036427115003365526,5.706601100331357,-87.56493527363394,1.16789,2.843917,16.604784,2.609697,-2.6160257,-16.115326,-7.701999,4.4560466,69.74553,-24.80361,-2.2919328,-12.398367,-10.171324,7.746369,-9.049467,67.626045,5.8433475,-4.4801216,3.8772097,-11.275741,0.21144648,2.1500733,6.77471,-1.0545005,-3.0279434,-11.846912,-0.9226043,-2.2336562,9.010415,1.2385147,-5.4418106
147,-0.4017779529094696,8.947973251342773,102.54544067382812,0.03256291683274966,6.179442081711266,-87.54976008355355,1.256168,2.8782218,16.869993,2.2994967,-2.677087,-16.595705,-7.815809,4.785128,69.66889,-24.786915,-2.316909,-12.406386,-10.299217,7.7806644,-9.054392,67.3755,5.904736,-4.494311,3.9484656,-11.977117,0.14032415,1.7966053,6.658055,-1.0243945,-2.777779,-12.524839,-0.8359492,-1.9240031,8.855197,1.1981376,-5.175967
148,-0.41477131843566895,9.224020004272461,102.53560638427734,0.02837580652158056,6.64336186909368,-87.53023077851068,1.3431237,2.9156172,17.167444,1.9452698,-2.739329,-17.103376,-7.929402,5.098091,69.58749,-24.771389,-2.330333,-12.405381,-10.433749,7.8135514,-9.052433,67.110405,5.978121,-4.5081134,4.023328,-12.68745,0.063509576,1.4336884,6.558436,-0.99051887,-2.5272398,-13.195755,-0.7481061,-1.6208498,8.693935,1.1589236,-4.9000044
149,-0.43327727913856506,9.507476806640625,102.52374267578125,0.024521400701920826,7.09694007993247,-87.5037212726721,1.4259515,2.9579084,17.499096,1.5403821,-2.7997754,-17.64189,-8.043513,5.3948236,69.50355,-24.74913,-2.3302627,-12.389401,-10.576709,7.8452725,-9.039555,66.833305,6.0638666,-4.5244694,4.098261,-13.397946,-0.0145642,1.0625132,6.4702477,-0.95832396,-2.2764943,-13.853465,-0.6555744,-1.3305781,8.526953,1.1162795,-4.6181474
150,-0.44908952713012695,9.8012056350708,102.50997924804688,0.02092577799053026,7.547375708707736,-87.47227369793464,1.5058101,3.00425,17.856062,1.1002715,-2.8576164,-18.208693,-8.158939,5.676746,69.41969,-24.724335,-2.326292,-12.365001,-10.727238,7.8759856,-9.013427,66.547035,6.1628737,-4.5410333,4.1704054,-14.122242,-0.09965204,0.6793779,6.399825,-0.92267764,-2.0275843,-14.512807,-0.562091,-1.043531,8.359981,1.0745449,-4.3306417
151,-0.4594106078147888,10.109530448913574,102.49362182617188,0.017293644981046314,7.992742139187754,-87.43991909167882,1.5847893,3.0532176,18.241693,0.61903375,-2.9172666,-18.803587,-8.275831,5.946567,69.33418,-24.709652,-2.3194537,-12.335946,-10.881409,7.905643,-8.975116,66.24171,6.2792997,-4.553715,4.2449713,-14.855596,-0.19297494,0.29113254,6.3405757,-0.88237935,-1.7759085,-15.1669445,-0.46857917,-0.7583473,8.180162,1.0354643,-4.0287175
152,-0.4739607572555542,10.404135704040527,102.47571563720703,0.011866536588033027,8.430919704902154,-87.41089774634492,1.6467506,3.110651,18.675177,0.0289139,-2.9681365,-19.477768,-8.431414,6.284404,69.295555,-24.64368,-2.3303752,-12.309731,-11.03287,7.9430733,-8.910101,65.89767,6.4076996,-4.567078,4.316175,-15.635132,-0.28374416,-0.11851393,6.384905,-0.8466605,-1.5797786,-15.798345,-0.368981,-0.4791487,7.9940443,0.9954945,-3.732083
153,-0.4914461672306061,10.702617645263672,102.4555892944336,0.0046677048519526846,8.86374015680206,-87.38662843849697,1.7197864,3.1689634,19.13054,-0.5713915,-3.032958,-20.133432,-8.583916,6.598478,69.19534,-24.61992,-2.3145041,-12.278105,-11.174016,7.977097,-8.839855,65.51152,6.5645905,-4.5531898,4.3978705,-16.384758,-0.37448508,-0.5082147,6.390029,-0.8130161,-1.3642387,-16.400557,-0.26274627,-0.20722947,7.7691083,0.9543876,-3.4157135
154,-0.5043551921844482,11.009008407592773,102.43375396728516,-0.003019065035553266,9.29156957590865,-87.36463046759195,1.7855736,3.2378283,19.62459,-1.233895,-3.1018765,-20.831614,-8.768594,6.9537625,69.09627,-24.56841,-2.2978675,-12.241215,-11.313247,8.014801,-8.747735,65.08838,6.738378,-4.5299997,4.475236,-17.048468,-0.469948,-0.8520738,6.260157,-0.77692086,-1.0826585,-16.978603,-0.15606062,0.057535324,7.507307,0.9158504,-3.0775812
155,-0.5211315155029297,11.330808639526367,102.40904235839844,-0.01059410521556128,9.710400027645392,-87.34337947063145,1.857848,3.3040109,20.14241,-1.9288301,-3.1716526,-21.541473,-8.946771,7.2830296,68.98415,-24.541891,-2.280848,-12.198543,-11.445586,8.047865,-8.66036,64.63425,6.9292917,-4.503496,4.562441,-17.768518,-0.5683798,-1.2239977,6.224799,-0.7415278,-0.83622986,-17.554817,-0.045110445,0.322588,7.2447042,0.87416804,-2.730154
156,-0.5440382361412048,11.6603422164917,102.38102722167969,-0.015507342415279199,10.117542872157019,-87.32089338113953,1.9274304,3.3709028,20.68193,-2.591016,-3.263858,-22.257523,-9.121759,7.5809026,68.85479,-24.582138,-2.266194,-12.150163,-11.58192,8.077871,-8.587571,64.17585,7.1196494,-4.497605,4.662502,-18.572678,-0.6723124,-1.6418113,6.3401604,-0.70867544,-0.65487325,-18.221952,0.06908344,0.6329469,7.144031,0.8267275,-2.454071
157,-0.5602405667304993,11.977628707885742,102.35337829589844,-0.014204578940237323,10.511512459983937,-87.2973196159955,1.9860234,3.4387395,21.258474,-3.28885,-3.3479085,-23.022383,-9.322216,7.933372,68.74813,-24.566244,-2.2784448,-12.089019,-11.70223,8.110723,-8.5211735,63.679317,7.3138933,-4.526439,4.754341,-19.186266,-0.781501,-1.9668312,6.193015,-0.6754514,-0.36136538,-18.876488,0.1724863,0.9372901,7.062128,0.78420436,-2.1941378
158,-0.5799472332000732,12.297857284545898,102.32232666015625,-0.011638900353130793,10.89589799385009,-87.27334781178556,2.0331087,3.5222437,21.86637,-3.9930043,-3.4355574,-23.793816,-9.596889,8.420389,68.59229,-24.420847,-2.2882602,-12.007524,-11.802809,8.152869,-8.463023,63.1381,7.4989214,-4.5789123,4.8286424,-19.907782,-0.89694124,-2.3498805,6.2369494,-0.64375603,-0.15372443,-19.566933,0.2792943,1.2595066,7.05488,0.7390803,-1.9672303
159,-0.5982030034065247,12.613037109375,102.28992462158203,-0.0076286510477338336,11.268649431536668,-87.248016760323,2.095607,3.5917525,22.489397,-4.671291,-3.5516784,-24.572916,-9.795917,8.759803,68.44023,-24.442642,-2.2918355,-11.937525,-11.9202385,8.181798,-8.447904,62.605286,7.673088,-4.6270766,4.94638,-20.590153,-1.0150476,-2.7139904,6.2483916,-0.61229,0.06505085,-20.244385,0.38438275,1.5742122,7.056365,0.69557124,-1.7480295
160,-0.6100568771362305,12.926959991455078,102.25611877441406,-0.004702220047507143,11.630089885772161,-87.21969303352206,2.1519718,3.6667967,23.14779,-5.366538,-3.6700492,-25.406084,-10.018595,9.13588,68.316765,-24.409584,-2.3007016,-11.870988,-12.030425,8.214885,-8.429973,62.030334,7.825034,-4.663354,5.0660563,-21.259352,-1.1375028,-3.07309,6.26449,-0.57756525,0.27955124,-20.90912,0.48723274,1.8792951,7.06307,0.65711755,-1.5329676
161,-0.6196401119232178,13.243633270263672,102.21964263916016,-0.0027741567112743405,11.98033139051034,-87.18318018038883,2.1953855,3.7711086,23.84905,-6.054372,-3.8052733,-26.2551,-10.345235,9.639222,68.14157,-24.235762,-2.2916937,-11.77946,-12.1352825,8.259585,-8.393755,61.404354,7.9489813,-4.696802,5.1688695,-21.918861,-1.2630928,-3.4337623,6.2841845,-0.5419704,0.49335787,-21.563166,0.589662,2.1705854,7.075017,0.6208498,-1.3205109
162,-0.636255145072937,13.578311920166016,102.17986297607422,-0.0008213897148111626,12.319519162781173,-87.14089343201744,2.2448869,3.8499925,24.56088,-6.6638036,-3.958267,-27.137291,-10.537132,9.902937,68.016266,-24.323822,-2.2781973,-11.701173,-12.268833,8.284747,-8.368228,60.812485,8.076961,-4.7277308,5.327137,-22.573948,-1.3891255,-3.7971227,6.2984476,-0.5088863,0.72007245,-22.219357,0.6978278,2.45614,7.095892,0.5801177,-1.1032567
163,-0.6530398726463318,13.913705825805664,102.13873291015625,0.0008675913324916374,12.646592890245003,-87.1028011859647,2.283608,3.9402707,25.317276,-7.3710423,-4.1081977,-28.08817,-10.798637,10.278321,67.927055,-24.28469,-2.2955954,-11.622769,-12.374926,8.320197,-8.30988,60.14766,8.207208,-4.7445745,5.453746,-23.225748,-1.515912,-4.152764,6.333454,-0.47524044,0.9364695,-22.869717,0.80765086,2.7419608,7.1310816,0.5396171,-0.8922998
164,-0.6685162782669067,14.244036674499512,102.09608459472656,0.0022200258671899752,12.962303705152896,-87.07845863027877,2.3326929,4.018435,26.089552,-8.065606,-4.2625074,-29.055408,-11.024523,10.568222,67.83668,-24.34924,-2.3178594,-11.558086,-12.487381,8.349839,-8.252538,59.497044,8.343649,-4.7492013,5.5809994,-23.8658,-1.6415672,-4.487757,6.3819036,-0.4401809,1.1421089,-23.52329,0.9200576,3.041531,7.197979,0.49949476,-0.6977165
165,-0.6877946853637695,14.573057174682617,102.05005645751953,0.0007318702706578451,13.252414684621895,-87.07112710702631,2.3917017,4.110632,26.922573,-8.837144,-4.4278655,-30.018915,-11.337439,11.00993,67.6449,-24.208414,-2.3360493,-11.471593,-12.588787,8.386975,-8.153157,58.79432,8.521142,-4.7371325,5.621768,-24.53633,-1.7615983,-4.8194203,6.534918,-0.40492192,1.296548,-24.219282,1.0415368,3.3765345,7.384234,0.45597982,-0.55812347
166,-0.7029740810394287,14.90483283996582,102.0025405883789,-0.002388363447538973,13.521758274846517,-87.07547921725624,2.4542553,4.1942434,27.784582,-9.625257,-4.590168,-31.037853,-11.611661,11.364884,67.510345,-24.182806,-2.3799634,-11.403702,-12.696468,8.4152565,-8.056835,58.09516,8.714467,-4.7024703,5.6688457,-25.166792,-1.8776723,-5.118393,6.6644416,-0.36596972,1.460849,-24.903551,1.1635725,3.7155182,7.5878806,0.41455606,-0.42418307
167,-0.7122072577476501,15.238645553588867,101.9521484375,-0.003160398122454157,13.79721601459422,-87.0887369714806,2.5207777,4.2841563,28.655298,-10.432822,-4.7659726,-32.058548,-11.931272,11.777406,67.32594,-24.095509,-2.4197006,-11.335069,-12.791976,8.443949,-7.937363,57.37556,8.891283,-4.6749372,5.699929,-25.80792,-2.0030646,-5.410529,6.8044224,-0.3230703,1.6204604,-25.626211,1.2884227,4.0809836,7.837753,0.3763031,-0.3076361
168,-0.7187280654907227,15.576831817626953,101.89869689941406,0.0018199325692274586,14.10600861847722,-87.10826719506838,2.595376,4.3640375,29.485762,-11.200121,-4.957211,-33.10327,-12.21889,12.13699,67.17871,-24.071293,-2.4787247,-11.290875,-12.880625,8.467568,-7.830859,56.679268,8.989967,-4.6778326,5.770003,-26.504955,-2.148312,-5.718681,6.973539,-0.27817976,1.7705997,-26.415604,1.4217336,4.484093,8.125005,0.34022236,-0.20157826
169,-0.7309070825576782,15.909090995788574,101.83891296386719,0.013568405099951907,14.471899224582483,-87.13731543673678,2.7258062,4.462694,30.000067,-11.610364,-5.218872,-34.07784,-12.509907,12.541691,67.19227,-24.001871,-2.5571344,-11.241231,-13.015539,8.475238,-7.796252,56.2818,8.972441,-4.7194915,5.8299603,-27.255817,-2.3119538,-6.038517,7.1330085,-0.23719539,1.9249557,-27.311228,1.5761907,4.946677,8.478614,0.301879,-0.12255754
170,-0.737069845199585,16.221799850463867,101.77239227294922,0.028952285852869027,14.878924085264982,-87.1761949416471,2.9596174,4.600956,30.000067,-11.412749,-5.5991387,-34.939873,-12.743937,12.936294,67.566635,-23.930426,-2.6814556,-11.178294,-13.265093,8.443118,-7.9225135,56.441402,8.831153,-4.787075,5.852671,-28.078333,-2.4965415,-6.3777075,7.3599253,-0.19476241,2.0386322,-28.304018,1.7462444,5.4640746,8.930248,0.26838836,-0.093823895
171,-0.7327414751052856,16.532997131347656,101.7012710571289,0.052889241531585134,15.2899596093401,-87.21561574963016,3.2158468,4.7631583,30.000067,-11.214645,-6.0263023,-35.786354,-13.03551,13.407394,67.90325,-23.759703,-2.7976773,-11.130365,-13.536934,8.382616,-8.100973,56.64572,8.621395,-4.8852344,5.9029293,-28.805416,-2.6899655,-6.665472,7.4348655,-0.14661019,2.2202113,-29.338366,1.9145162,6.001805,9.441537,0.2418863,-0.09115544
172,-0.7428394556045532,16.84678840637207,101.62069702148438,0.07758735608536887,15.672458254491756,-87.25039337353488,3.505574,4.9654875,30.000067,-11.000569,-6.5147233,-36.588455,-13.386394,13.847296,68.208305,-23.571177,-2.9079123,-11.052606,-13.849945,8.29166,-8.301131,56.945496,8.396442,-5.017597,5.9335217,-29.67198,-2.8928845,-7.0179663,7.7908993,-0.106062196,2.2754745,-30.405016,2.0979528,6.5439563,10.06615,0.20656565,-0.14151649
173,-0.7442271113395691,17.152603149414062,101.53802490234375,0.11267121139615971,16.014182536501618,-87.27617136315106,3.8041663,5.16844,30.000067,-10.772317,-7.088181,-37.387997,-13.70462,14.177808,68.55433,-23.477589,-3.0134716,-10.944658,-14.18118,8.192487,-8.489525,57.33378,8.160728,-5.1964574,5.935678,-30.426992,-3.0971904,-7.3191237,8.060183,-0.06259372,2.3627229,-31.423786,2.2606769,7.0545683,10.697798,0.17860086,-0.20207496
174,-0.7462804317474365,17.455812454223633,101.44758605957031,0.1564823911016116,16.33308820464742,-87.29712588067098,4.108203,5.3730407,30.000067,-10.539596,-7.7215858,-38.19544,-14.014949,14.48544,68.927155,-23.398363,-3.1162984,-10.826169,-14.519055,8.086923,-8.669265,57.7795,7.8987164,-5.4149165,5.923989,-31.136696,-3.3049808,-7.59668,8.308066,-0.020375261,2.457331,-32.43444,2.4180489,7.5555806,11.362531,0.15137574,-0.28012562
175,-0.7488788962364197,17.74695587158203,101.34764862060547,0.2044141639851994,16.6449979570833,-87.31480419693091,4.420087,5.5878396,30.000067,-10.284701,-8.312246,-38.977444,-14.321189,14.740678,69.289406,-23.350056,-3.2313375,-10.724224,-14.868722,7.975264,-8.847315,58.270596,7.6187596,-5.638803,5.905027,-31.825916,-3.5156243,-7.863675,8.551573,0.021215627,2.5482845,-33.458447,2.5795796,8.057165,12.0773535,0.12502614,-0.38792762
176,-0.747958242893219,18.035694122314453,101.23664093017578,0.25215887142781085,16.965953706483372,-87.33042893163113,4.7418027,5.808448,30.000067,-9.990029,-8.753292,-39.751503,-14.633075,14.98429,69.65205,-23.265123,-3.3806365,-10.663654,-15.233525,7.8606234,-9.0299425,58.794052,7.3321548,-5.8309937,5.893629,-32.514618,-3.7330098,-8.130312,8.782684,0.06739561,2.6458435,-34.51761,2.753841,8.569046,12.838554,0.10026381,-0.51677984
177,-0.75459223985672,18.32682991027832,101.11444854736328,0.297214867782395,17.28623359589494,-87.34436813188756,5.0689983,6.021512,30.000067,-9.611903,-8.941901,-40.587284,-14.985696,15.378876,70.069664,-22.955025,-3.5797045,-10.636973,-15.618627,7.7484574,-9.207148,59.35848,7.0515084,-5.969895,5.89447,-33.195976,-3.9464438,-8.395757,8.997524,0.11377235,2.755976,-35.599705,2.9477394,9.082815,13.643675,0.070328385,-0.6637007
178,-0.7583345174789429,18.60824203491211,100.98120880126953,0.34129060491149205,17.60158956327384,-87.35623599792474,5.4130926,6.257496,30.000067,-9.172492,-8.978902,-41.381268,-15.356595,15.74552,70.4463,-22.622307,-3.8016078,-10.635812,-16.024933,7.630482,-9.393144,59.96466,6.760189,-6.080977,5.886289,-33.856407,-4.159829,-8.6524315,9.198764,0.16389546,2.8683412,-36.713505,3.1536238,9.603881,14.525663,0.041792706,-0.8506975
179,-0.7592930197715759,18.884944915771484,100.835693359375,0.3862521677455293,17.936470298310752,-87.36674854103859,5.7713237,6.5018353,30.000067,-8.752395,-9.009605,-42.162506,-15.748749,16.11979,70.80729,-22.24739,-4.0429397,-10.668578,-16.426977,7.5089207,-9.595094,60.57822,6.446956,-6.1859,5.887066,-34.525013,-4.382791,-8.910543,9.38414,0.21613908,2.988282,-37.885334,3.379369,10.145068,15.475589,0.013833769,-1.0683918
180,-0.7540550231933594,19.150001525878906,100.6747817993164,0.4326003689799521,18.314607855594225,-87.37738378356288,6.1370707,6.7484264,30.000067,-8.434045,-9.177253,-42.9316,-16.1636,16.509947,71.148094,-21.848558,-4.292405,-10.747453,-16.797775,7.3863072,-9.8173065,61.162785,6.095557,-6.3091702,5.905257,-35.82238,-4.7176147,-9.43503,10.565565,0.279827,2.6499782,-39.141148,3.632497,10.719343,16.498693,-0.011650646,-1.3207303
181,-0.7483846545219421,19.39610481262207,100.49911499023438,0.4803382060030853,18.755509268117077,-87.38046606782055,6.5003104,6.997372,30.000067,-8.261761,-9.529382,-43.701088,-16.605173,16.92167,71.46611,-21.40804,-4.5476565,-10.887438,-17.126211,7.2665954,-10.060497,61.700817,5.664505,-6.470594,5.9560947,-37.370846,-5.1169267,-10.062672,12.081627,0.3426903,2.1552587,-40.485577,3.9198642,11.318236,17.57839,-0.037490714,-1.6043857
182,-0.7424265742301941,19.632963180541992,100.30990600585938,0.5298730353696184,19.242139694618306,-87.3775641409464,6.865963,7.248963,30.000067,-8.185058,-9.98289,-44.470753,-17.074072,17.353216,71.764656,-20.917883,-4.8143296,-11.07679,-17.424934,7.149642,-10.323177,62.210003,5.171883,-6.6516714,6.029511,-38.90507,-5.539234,-10.67559,13.509756,0.40326163,1.7014186,-41.889927,4.2363462,11.929452,18.690454,-0.06400844,-1.9037116
183,-0.7344037294387817,19.854156494140625,100.10950469970703,0.5849064143622368,19.745080167211434,-87.3824709471468,7.2476807,7.4949102,30.000067,-8.139016,-10.481689,-45.230816,-17.566021,17.801348,72.05659,-20.4212,-5.092898,-11.288425,-17.704243,7.0319123,-10.603214,62.71096,4.6923943,-6.8198533,6.0977073,-40.408638,-5.9759474,-11.250755,14.889658,0.4631457,1.2613461,-43.317333,4.5715594,12.553964,19.83213,-0.08916477,-2.22109
